Topic,Count,Name,Representation,Representative_Docs
9,36,9_rule_すぎる_女性_悪,"['rule', 'すぎる', '女性', '悪', 'year', '教皇', 'mass', 'place', '几年', '出生']","['シモンズ・レオナルド 神父 は どっさり 命 を 取っ て いる 。 あいつ は 悪 すぎる 。 アナテマ だ 。 前田 万葉 神父 が 教 区長 の うち に やっ ちょ こう と 思っ て いる らしい 。 カトリック も 自浄 作用 が ある の だ な 。', '神学校 行っ て 今 は 執事 の 澄 は 若い 頃 に 女性 の 飲物 に 目薬 混ぜ た ん でしょ … クズ だし 1 回 目 の 神学校 推薦 取り消さ れ た の 彼 の 女性 関係 だって 言わ れ て いる よ 。   こんな の 教会 から 推薦 し て 聖職 者 とか 解雇 に なっ た 伊藤 高 章 執事 の 二の舞 に なる ん じゃ ない か と 心配 し て ます 。', 'well, the smells and bells all have their place and function in right worship (a strange comment from a practicing catholic - one usually hears this from our protestant ""friends"") as do proper ecclesiastical garments.  all part of giving god our best.  that is not to say that mass said reverently on the hood of a jeep in the middle of a steaming jungle is any less pleasing to god, so long as it\'s always your best.\n\ncdl. burke will  never be out of place at our church or at our mass.  as for being a man of the letter but not the spirit: having met him on occasion, i can attest that he is both.  he is also humble, knowledgeable, and cordial.']"
10,33,10_liturgy_teaching_ii_afraid,"['liturgy', 'teaching', 'ii', 'afraid', 'latin', 'mass', 'orthodox', 'translation', 'sacrifice', 'times']","['what are you alluding to here "" experimental liturgies taking place in other parts of the world."" \n\nmany trads are very uncomfortable with liturgies that reflect the cultures of non-european and non-europeanized (such as latin america) areas of the world.  they think that everyone should embrace a liturgy that is not only euro-centric, but reflects a european model dating back hundreds of years, and a language that dates back two thousand years. many forget that jesus and his disciples did not speak latin.  they did not sing bach or mozart.  perhaps they picked up a bit of latin, the language of their despotic rulers who killed jesus, and the more educated (which excludes most of those who followed jesus) may have learned some greek.   many trads are uncomfortable with non-western music, especially if it includes native drumming, and with any form of dance in liturgy,  not uncommon in non-europeanized liturgies. perhaps sarah prefers western culture to his own?', ""such infantile silliness. there is nothing sacred about latin. it's just the language that happened to be spoken at the time the liturgy was originally codified. it is no more sublime or suited for worship than english, spanish, swahili or any other tongue.\n\njesus instituted the eucharist as an intimate meal (and not in latin, incidentally). the signs and symbols he chose were so patently obvious that only those who are mired in utter boneheaded obstinacy can't understand that pretentious triumphalist liturgy is the antithesis of what jesus had in mind.\n\nrail against progress and gnash your teeth all you like, but mass in the vernacular is here to stay."", '""post conciliar laxity, modernism, and heresy"" are in the eye of the beholder who is usually someone who is afraid of cultural progress. in my pre-vatican2 youth having a protestant best friend was at best considered poor form since protestants were destined for hell. my family and his took that ""teaching"" with a grain of salt since it was a throwback to an earlier less tolerant time which went out the window with vatican2. that was a ""teaching"", not dogma so teachings do evolve even if you feel dogma does not. the church\'s stand on divorce/remarriage and full communion is likewise a teaching, not dogma,  which is why pope francis is well disposed to re-visit it, the opposition of the remaining dubia cardinals not withstanding.']"
11,32,11_传教士_传教_推广_时代,"['传教士', '传教', '推广', '时代', '中国', '圣战', '皇帝', '洋人', '佛教', '儒教']","['首先 你 要 明白 为什么 要 有 传教士 ， 传教士 的 作用 是 什么 ？ 儒家 不 需要 传教士 ， 从 汉代 官方 就 开始 推广 和 执行 ， 儒家思想 已经 深入人心 了 。 道教 是 有 传教 者 的 。', '科举 就是 最大 的 “ 传教士 ”', '基督 新教 有 传教士 ， 天主教 有 传教士 ， 东正教 有 传教士 ， 汉传 佛教 有 传教士 ， 藏传佛教 有 传教士 ， 南传 佛教 有 传教士 ， 但 儒教 没有 ， 道教 也 没有']"
12,32,12_教育_統一教会_民主党_維新,"['教育', '統一教会', '民主党', '維新', '北朝鮮', '日本', '自民党', '団体', '統一', '鶴子']","['⑤   “ なぜ 日本 に だけ 強く 根付い た の か ？ ” の 理由   ここ が め ちゃ 重要 。   日本 の 教育 は   •   同調 圧力   •   家族 主義   •   道徳 の 重視   •   反抗 の 禁止   •   反 権威 批判 を 教え ない   つまり   “ カルト と 相性 が 良い 構造 ”   を 元々 持っ てる 。   だから 統一教会 は   教育 ・ 家庭 ・ 政治 を 貫く 「 文化 的 スキマ 」 に 完璧 に 刺さっ た   と も 言える 。   ⸻   🌹 まとめ   統一教会 は   •   教育 政策 へ の ロビー   •   学校 や pta へ の 偽装 団体 ルート   •   性教育 や 道徳 教育 へ の 介入   •   家族 観 ・ 価値 観 の 刷り 込み   •   国会 議員 ネットワーク を 使っ た 制度 設計   これら を通じて   “ 教育 へ の 関与 ” を 確実 に 行っ て い た 。   ただし 表面 上 は 隠さ れ て い た ため 、   多く の 国民 は 気づか なかっ た 。', '国民 民主 ・ 玉木 代表   自民 と 連立 接近 の 維新 を   二枚舌 と 批判   「 まさか ないがしろ に し て … 」   痛烈 皮肉 も   https :// www . sponichi ... 00042000185000 c . html   ｑ   なぜ 維新 は 副 都心 構想 について 、 野党 と は 相 みつ を 取ら なかっ た の です か ？   ａ   自民 と 維新 と ｎ 国 は 、 チーム 統一 教会 で 、 つながっ て いる から です   萩生田 幹事 長 代理 も そういう 布陣 です から 。   「 政治 と カネ 」 の 規制 も 許し ませ ん ！   自民党   韓国 ・ 統一教会 と ズブズブ の 安倍 派 が 石破 おろし を   無理矢理 強行 。 裏 ガ ネ ・ 統一教会 の 代表 格 の 萩生田 が   幹事 長 代行 ＝ 実質 幹事 長 に 就任   維新   元々 韓国 から の 帰化 人 と カミングアウト 済み の 橋下 が   立ち 上げ 、 マルハン が 大 スポンサー の 政党 。 橋本 引退 後   統一教会 の 支配 下 の 様相 は ますます 強まる 政党 。 兵庫 県   公益 通報 問題 で は 維新 は 統一教会 弁護士 の 徳永 に 専門 家   が 呆れ 果てる 「 斎藤 知事 ら 無罪 」 報告 を 出さ せる   アメリカ の 監督 下 、 日本 の 金 で 韓国 を 支配 する 、 日本 は   衰亡 さ せ ながら 支配 する 、 その 方針 の 貫徹 の ため 、 遂に   統一教会 安倍 派 、 統一教会 維新 の 、 統一教会 政権 が 爆誕   運営 さ れる 運び と なっ た 。   カジノ 維新 は 「 自民 と 基本 政策 は 一致 」 と 言っ て いる が   自民 は 政治 献金 どんどん 受け入れ の 政党 で   維新 は 企業 団体 の 政治 献金 は 禁止 派   維新 は 超絶 嘘つき カジノ 政党   公明 ・ 斉藤 氏 、 維新 を けん制 か   「 数 合わせ で ない 協議 を 望む 」   https :// mainichi . jp /.../ k 00 / 00 m / 010 / 347000 c   なお 今回 自民 が 参院 で 会派 を 組ん だ ｎ 国 は   統一教会 から の 支援 を 明言 し て いる 政党   「 ｎｈｋ を ぶっ 壊す 」 が スローガン の 政党   党首 の 立花 は 有罪 確定 で 執行 猶予 中 の 身 で   数々 の 事案 で 刑事 告訴 さ れ て いる 男 だ', '>> 1   🎯   統一教会 は 日本 の 教育 に “ 直接 〜 間接 の 形 で 複数 ルート で 関与 ” し て い た   ①   政治 家 ルート （ 教育 政策 へ の 間接 影響 ）   統一教会 は 昔 から 自民党 右派 の 一部 と 結び つき が 強かっ た 。   •   清和 会 （ 安倍 派 ） と の 長年 の 関係   •   旧 統一 教会 系 の 政治 団体 （ 勝 共 連合 ） を通じて “ 教育 政策 ” に も ロビー   •   「 道徳 教育 」 「 愛国心 教育 」 「 家族 観 」 など の 価値 観 を 政治 側 に 注入   結果 として   教育 基本 法 改正 ・ 道徳 の 教科 化 ・ 家庭 観 や 性教育 の 後退   など に “ 間接 的 影響 ” が 指摘 さ れ てる 。   ②   地方自治体 ・ pta ・ 学校 行事 ルート   統一教会 は 昔 から   npo 団体 ・ 教育 系 の “ 偽装 団体 ” を 大量 に 作っ て 学校 に 入り込む 手法   を 使っ て た 。   例 ：   •   “ ピース ロード ”   •   “ 世界 平和 女性 連合 ” （ wfwp ）   •   “ 純潔 教育 ” 関連 団体   •   “ 家庭 教育 支援 ” 団体   これら の 団体 は   学校 の 講演 会 ・ pta 研修 ・ 自治体 イベント に 普通 に 呼ば れ て た 。   たとえば ：   •   性教育 の 授業 に “ 純潔 教育 ” 講師 を 呼ぶ   •   pta 研修 会 に 呼ば れ “ 家庭 教育 の 大切 さ ” “ 親子 の 絆 ” など の 名目 で 布教   •   地方 の 教育 委員 会 が イベント を 後援 し て い た 例 も ある   つまり 、   学校 は 表面 的 に は 気づか ない けど 、 現実 に は 入り込ま れ て い た 。']"
13,31,13_women_men_priests_male,"['women', 'men', 'priests', 'male', 'exercise', 'priesthood', 'theology', 'ordination', 'leadership', 'ordained']","['imagine, please, an alternate universe where women occupy all the positions of leadership and power in the world and the church, and god in her infinite wisdom has chosen women, whose bodies alone can give life, as worthy of acting in persona christa.  while the holy mothers are not men, of course in their wisdom they can understand men\'s needs and roles, and can design a theology of men.  they have translated the scriptures to say ""women"" and ""sisters"" but not to worry, that means all people.  st. thomasina aquina has taught that males, who can only spill seed, not actually bring forth life, are therefore mis-gestated females, poor things.  even though males cannot be ordained, holy father church is happy to have their talents in baking cookies, crocheting doilies for the altar, and answering the phone for mother when she gets too busy.  imagine this world and tell me a man would see no sexism, no sin, only a ""recognition of fundamental differences.""', ""i sincerely hope that in some future century, (if we survive the present political and environmental dangers), the institutional church will be honest enough and brave enough to acknowledge the courage and foresight these pioneering women showed in the earliest stages of breaking down this mysogynistic barrier.  i hope the female pope of that day will lead a universal ritual of apology for the institutional oppression of all women and in particular those women denied consideration of ordination. i hope for equality, the freedom for women to serve as minister and leader, and for women's influence and wisdom in theology and scriptural interpretation.  women's place is not a step behind men's but equal before god in common humanity and in christian baptism."", ""um, actually it has everything to do with it.\n\nyou see, women exercise motherhood.  pregnancy is the quintessential aspect of being a mother.  it is true that not every women can or will become pregnant.   getting pregnant however is part of the female nature.  it is not part of the male nature.  this is because males exercise fatherhood, not motherhood.\n\nwomen cannot be priests because of what the priesthood is at it's core: fatherhood.  you will notice that many of the debates about women's ordination are as much about what the priesthood is as who can exercise it.  it is not a coincidence that those who support women's ordination also tend to take a very protestant notion in their theology of ministry.  the idea that ordination isn't a sacrament but just a formal commissioning of someone specially trained in theology to represent and act on behalf of the congregation.  indeed--if that is all the priesthood was, there is no reason women cannot get ordained.""]"
14,30,14_中国_佛教_教义_家里,"['中国', '佛教', '教义', '家里', '信徒', '佛', '信教', '世界', '伊斯兰教', '〇']","['阿弥陀佛 / / @ 焘 御 : 中国 有 宗教 ？   / / @ 满 医生 : 生 在 当代 中国 的 悲剧 ， 无论是 佛教 、 道教 ， 遭受 这种 不可思议 的 事情 其实 很多 ， 佛祖 所言 的 末法 时代 也 不过如此 。 。 。 。 再 联想 到 之前 所谓 的 取缔 基督教 一事 ， 呵呵 ， 只能 冷笑 一声 。', '【 信仰 】 中国 人 得意 时信 儒教 ， 失意 时信 道教 、 佛教 ， 而 在 教义 与 已 相 背时 ， 中国 人会 说 ， “ 人定胜天 ” 。 中国 人 的 信仰危机 在于 ， 经常 改变 信仰 。   ― ― 林语堂', '那 他们 夫妇 信 巴哈伊 教 算不算 邪教   / / @ 袁伯银 : 中   / / @ 张欣 : 胡 主编 说 对 了 一半 ， 确实 在 中国 信教 的 人 增长 很快 ， 是 全世界 第一 。 这 其实 是 反映 了 人类 对 信仰 的 追求 。 但 从 1949 年 以来 中国 没有 允许 新 的 宗教 注册 ， 那时 允许 的 5 个 宗教 是 ： 基督教 ， 天主教 ， 穆斯林 教 （ 回教 ） ， 佛教 ， 道教 。']"
15,29,15_ゴミ_統一教会_都合_団体,"['ゴミ', '統一教会', '都合', '団体', '統一', '草', 'しまっ', 'やっぱり', '良い', 'クソ']","['統一教会 も 「 統一 原理 だ ー 」 と いっ て 、 自分 たち の 都合 の いい よう な 空想 論 を 主張 し て 、 解散 まで いっち ゃんたんだよね 。', '統一教会 は 宗教 団体 に 偽装 し た 二 重 スパイ 組織 で   外交 上 の 理由 で 仕方 なく 社交 辞令 を 言っ て た だけ でしょ う ？   それ くらい の こと 少し 考える 頭 が あれ ば わかる じゃん ？   あれ が 宗教 団体 で ある か の よう に 見え て しまう 人 は   既に 洗脳 さ れ て しまっ てる と 思う 。', 'ネトウヨ 「 チョン は ゴミ ！ 中国人 も ゴミ ！ クルド 人 も ゴミ ！ 黒人 も ゴミ ！ ロシア 人 も ゴミ ！ グウェン も ゴミ ！ 」   こういう 奴ら に キリスト教 を 考える の は 難しい よ やっぱり 壺 みたい な カルト が 似合っ てる']"
16,27,16_理解_選ば_体験_聖霊,"['理解', '選ば', '体験', '聖霊', '洗礼', '復活', 'すら', '無い', '死刑', 'まるで']","['ぶっ ちゃ け 集団 で 救わ れる なん か 無い   君たち は 死刑 に なっ たら   イエス みたい に 復活 なんか し ない   イエス しか 正統 な キリスト教 なんか 無い   何故 に そんな 単純 な 理屈 すら 理解 でき ない の だろ う か ？   そして 君たち は そんな 単純 な 理屈 すら 理解 でき ず   自分 は 有能 な 知識 人 で ある と アピール する   僕 は 不思議 で 仕方 ない の だ ！', '聖霊 体験 と はな   粒子 や 遺伝子 レベル で 他人 と は 違う   君たち は 本当に バカ だ な   聖書 を 理解 し て い ない 笑   普通 の 人間 は 死ん だら 死後 硬直 が 始まる だろ ?   それ が 無い から イエス は 復活 し た   それ が 理解 でき ない バカ な の か ?   歯 の 抜歯 で も 麻酔 あり なら 痛く ない だろ ?   イエス は そんなに 我々 みたい に 苦しく なかっ た   それ が 聖霊 体験 の 全て で は 無い が   それ くらい 優遇 さ れ てる から 証 で ある', '聖霊 体験 を 知ら ない と   絶対 に 天 から 選ば れ ない のに   マジ で 自称 クリスチャン は 間抜け 揃い で ある   だって 生物 の 進化 な ん だ から さ   魂 の 進化   それ を 想像 でき ない 間抜け   それ を 知識 や 洗礼 やら の 儀式 で 埋め れる と 勘違い し て いる   聖書 の イエス も 聖霊 体験 だ と 語っ てる のに   最低限 の 理解 度 も 無く 知識 人 を 気取る']"
17,25,17_prison_钱_集め_ministry,"['prison', '钱', '集め', 'ministry', '教堂', '海外', '信徒', 'letters', '骗', '那种']","['根本 として ウソ つく こと を 悪 と し て ない 邪教 だ から ね   この 母親 が ちょっと 揺らい でる 感 見せ てる の も   「 洗脳 解け まし た ！ 教会 やめ て 反 教会 活動 する ので 資金 の 寄付 お願い し ます ！ 」   つっ て 集め た 金 を 献金 みたい な 小細工 企ん でる だけ かも', '慈善 事業 に 役立てる という 理由 で 信者 たち から 集め た お金 を ちょっと だけ その 目的 に 使い 、 その 大半 を 自分 たち の 遊興 （ 例えば 海外 宣教 の 実態 が 海外 旅行 ） に 使っ て い ない か 監視 する 必要 が ある   これ まで の 日本 の 政治 家 は 国民 から 集め た 税金 を 気前 良く 海外 に ばら 撒い た けど 、 彼ら に も キリスト教 の 信者 が 多い よ ね', 'i was interested in doing prison ministry at a church i attended. pastor said, ""oh, we have a prison ministry writing letters to prisoners."" i wrote letters to prisoners 20 years ago.  total negativity from him for working outside the established parameters. basically, i ignored his counsel, got a pass into the prison, and eventually baptized 8 inmates into the body of christ.\n\nthis particular pastor hated dr.ford but the prison chaplain, a baptist loved him. he didn\'t like the amazing facts brand of adventism. when he interviewed me, i said i was a vegeburger eating, sabbath keeping legalist who had learned the gospel. ""come on, you are welcome, he said. he was a former jw.\n\nthat church talked about gifts, small groups, etc. but bottom line was near absolute control by the pastoral staff. church members wanted to have a meeting about prison ministry and hear my experience but the pastors wouldn\'t allow it. ""my way or the highway"" was their motto.']"
18,25,18_カトリック_お前_部外_post,"['カトリック', 'お前', '部外', 'post', '教皇', 'スレ', '内部', '教理', '立て', 'quest']","['>> 122   カトリック の スレ で 共産 主義 は 教会 に 破門 さ れる という 事実 を 教え た だけ で 「 おまえ が 間違っ てる 」 と 言う 馬鹿   間違っ てる の は 部外 者 の コイツ   皆さん は 部外 者 の 粘着 荒らし は 無視 し て ください 。', '>> 393   部外 者 の お前 が カトリック の スレッド で 粘着 し て も 何 の 影響 力 も 無い 。   お前 の 意見 を 読ん で 何 か 効果 が あっ た と でも 自惚れ てる の か ？   お前 は 世界 へ 何 の 影響 も 与え て い ない 。', '> 100   いや 、 あなた が カトリック を 自称 し て いる という こと に 驚い た 。   >> 3   - 5 の ローマ 教皇 の よう な 姿勢 と 、 あまりに も 違い 過ぎる   宣教 が 目的 だ と いう なら ば 「 口 の 利き 方 」 「 礼儀 」 「 他人 から どの よう に 見 られる の か 」 といった 部分 に も 気 を つかっ て いただか ない と 困り ます よ   カトリック は 当然 と し て 、 キリスト 教 全体 の 印象 に も 関わる 問題 です   あなた の よう に 傲慢 な 書き込み を 残さ れ て しまう と 、 神様 の 品格 まで 疑わ れ て しまい ます   それと 最低限 コテハン つけ た ほう が いい 。 そう し なけれ ば スレ を 建て た 者 で ある など と わかり ませ ん   こちら も つけ て おき ます']"
19,25,19_canada_views_immigrants_social,"['canada', 'views', 'immigrants', 'social', 'conservatives', 'religious', 'kids', 'islam', 'east', 'society']","['anti-christian hatred has no place in my canada.\nanti-women hatred has no place in my canada.\nanti-jewish hatred has no place in my canada.\n\nislamic people, are you doing any accommodating?', 'ya sure, christian biblical scriptures also contain reprehensible script, but christianity has by nature evolved as imperfect men strive to improve.\n\nislam, by its very nature, is prohibited from evolving. the above scripts are being followed to the letter today as you read this.\n\ni think of canada as a land of free dialogue so that we all may educate ourselves, make free choices and evolve, but there are forces that detest that ideology and islam is one of them.\n\nwhile the west obsesses over minority rights, some children of those minorities learn martyrdom from primary school texts.\n\ni am disturbed by the direction canada is taking at the hands of those who think they are liberal minded, but instead are just uninformed.\n\nthe situation is already out of hand enough that, in canada, that i find myself going out of my way to express my opinion anonymously, because of the potential for verbal or physical backlash.\n\nislamism scares me!', 'neither harper nor scheer ""pander"" to social conservatives.  the fact is that there are a certain number of social conservatives in canada and they deserve to express their views as much as anyone, and, of course, seek to have their views impact the political agenda.  this is not a problem.   while no one wants to see them actually dictating policy (similarly, no one want to see radical leftism dictating a political agenda) social conservatives deserve to have a voice.  too many people just think social conservatives should be shut up and not be welcome in any party.  that\'s fascism as far as i am concerned.  there are solid arguments both for and against social conservative positions.  you cannot make an informed judgement about the issues without being aware of those arguments.  at this point, anti-christian views and extreme personal libertarianism is favoured in the social arena, but that does not negate the legitimacy of other views.']"
