text,model_votes,average_prob,sampling_strategy_tag
高市早苗の顔が怖い理由7選 https://www.yurimmm3...m/takaichisanae-kao/,1/4,0.8,conflict_or_uncertain
>>637 よっぽど広家の和睦条件を信用していたんかね 30万石にまで減封されるなら決戦してた方がマシだったー とか 思わなかったんかな。後悔先に立たずだがw,1/4,0.8,conflict_or_uncertain
女･美女は､ｵﾚを裏切らんで､ええんやけどの｡ なーんか苦手w,2/3,0.8,conflict_or_uncertain
もっと具体的にあげて事実無根って聞きたかった,1/4,1.0,conflict_or_uncertain
次スレ ヤハウェ🇮🇱イエス・キリスト☆ニュー☆エルサレム△☆💎143☆HalleluＹＨＷＨ https://rio2016.5ch.....cgi/psy/1763343831/,2/3,0.8,conflict_or_uncertain
日本では99.7%から 宗教してる人というのは、定番として、おつむが弱いか、精神疾患を持っている人しか居ないと思われてるのに 日本社会、近所、親戚、知人、友達、会社、をどうやって生き延びているのでしょうか？ あ、無職引きこもりだから、知人さえも居ないのか。,1/4,0.8,conflict_or_uncertain
日本は妖怪だらけ,1/4,0.8,conflict_or_uncertain
正常スレ復活おめでとうございます。,1/4,0.8,conflict_or_uncertain
パワー系池沼だな,1/4,0.8,conflict_or_uncertain
>>259 真田…信繁は伝説なのか,2/3,0.8,conflict_or_uncertain
まんまとゴキホイに引っかかりおって,1/4,0.8,conflict_or_uncertain
北村晴男氏、スパイ防止法で「スパイを炙り出す」 [爆笑ゴリラ★] https://hayabusa9.5c...newsplus/1753548071/,2/3,0.8,conflict_or_uncertain
>>41 この意見が正解だね一般層向けに作ってるグランセイザーとか好きな人には合わない,1/4,0.8,conflict_or_uncertain
食べ物希望 https://oceans-nadia.../33088/recipe/144026,2/3,0.8,conflict_or_uncertain
被造物は「悲鳴」、ローマ教皇がＣＯＰ３０で温暖化対策強化訴え 2025年11月18日 https://jp.reuters.c...KPFXGNOA-2025-11-18/ https://pbs.twimg.co.../G6K1FhObcAAeL6p.jpg,1/4,0.8,conflict_or_uncertain
【終らせよう、?皇室″】 菅でも、安部でもない、原発の真の責任者は、東電の大株主、天皇ファミリー http://rosie.5ch.net...eplus/1528942489/l50 世界教師、マイトLーヤが来る前に、死刑とセットで廃止しよう！,2/3,0.8,conflict_or_uncertain
寝る前に、もうひとレスｗ リンゴさんは、おいら以外の人にも、 心の癒しを説いて下さいませ、、、 ＾ｗ＾,2/3,0.8,conflict_or_uncertain
大河信長が延々と尾張上四郡下四郡やってたのとか,1/4,0.8,conflict_or_uncertain
だけどお前ときたら、そればかりじゃないか。,2/3,0.8,conflict_or_uncertain
気の毒だけど 君も壺なん？,2/3,0.8,conflict_or_uncertain
永田さんは何故東京都知事選に出ないのか理解出来ない,1/4,0.8,conflict_or_uncertain
>>338 殺されるおそれのある人 身に覚えのある人ほどそういう発言をする しかし殺しは人間の自然 そもそも殺しが絶対に起こらないならば殺してはならないなどと法律で縛る必要もない 今後も見通しの暗いこの国ではあちこちで石油が燃やされることだろう 傷つけた代価は化石燃料 他を押し除けてでも前に出ようとする輩は灰燼に帰するということだ,4/1,0.8,conflict_or_uncertain
>>936 彼のスレッド https://rio2016.5ch....i/psy/1762051513/l50,3/2,0.8,conflict_or_uncertain
>>101 死んでて草( ᐛ )𐤔,2/3,0.8,conflict_or_uncertain
まさか！「進次郎氏の正体が判明」【小泉進次郎議員の魂本体霊言】（2025.10.2収録、10.3公開） https://www.youtube....?si=GGgxNd8HPB6suCgO 八咫烏の収録後、内山さん、エレナさん、監督、３人とも体調が悪くなってしまいました。,2/3,0.8,conflict_or_uncertain
>>127 もともと1mmから1.5mmくらいのちっさいやつ。マクロカメラで見ても、どこが患部だったか分からん状態,3/2,0.8,conflict_or_uncertain
普通の国なら安倍晋三は ・韓国のカルト宗教に売国 ・カルト宗教の被害者を無視し被害届けももみ消してた って判断されて山上は懲役6～9年くらいかなと,3/2,0.8,conflict_or_uncertain
シャナとかも巻数すごかったな,1/4,0.8,conflict_or_uncertain
>>281 こいつw,2/3,0.8,conflict_or_uncertain
【【インマニエル】】9 https://rio2016.5ch.....cgi/psy/1749712019/ このスレはナザレのイエスについて、あるいはイエスを中とする信仰や思想、 暦的な事象などについて 特定の信仰によらず、理性と事実を基に、そしてできる限り隣人愛を持って、 広く自由に議論するスレです。 自分の信仰表明やその信仰の説明、 あるいは特定の信仰に対する説明や意見は構いませんが 特定の信仰が真理であることを前提にしたスレではありません。 あくまでも真理は探究するという立場で議論してください。 特に正統キリスト教が真理であると主張する方は、 相当のスレを立て、そこで議論してください。 ここは正統キリスト教が正しいことを所与の前提としたスレではありません。 ※他人のハンドルを騙ったり、他人を名無しで誹謗する卑劣な人間がいるので、 書き込む方は、必ずハンドル名を入れてください。 前スレ 【【インマニエル】】８ https://rio2016.5ch.....cgi/psy/1748980457/,2/3,0.8,conflict_or_uncertain
安倍元首相の政治団体 妻昭恵氏が継承 残された政治資金どこへ 私人が非課税で引き継ぎ可能 2023年6月28日 https://www.jcp.or.j...2023062801_01_0.html https://pbs.twimg.co.../F4P9W9wasAAtWHE.jpg https://pbs.twimg.co.../F4P9YKka4AAUJ5Z.jpg 昭恵夫人に一私人らしからぬカネと力が… 安倍元首相の政治資金「2億4000万円」を“抜け道相続”していた 2023年6月29日 https://myscrapnoteb...ticle/499891799.html https://www.nikkan-g...les/view/life/325260 https://pbs.twimg.co...ormat=jpg&name=large 山上徹也被告の母親「約半年で5000万円献金」 裁判で証言した“旧統一教会” 安倍元総理銃撃事件 昭恵さんの上申書も読み上げ【news23】 2025年11月14日 https://newsdig.tbs..../-/2288142?display=1,2/3,0.8,conflict_or_uncertain
＊１ 紀藤正樹「祝電を打ったという事は 支援した（詐欺＊２ の片棒を担いだ）という事だから 大問題」 ＊２ ユダヤ人のルパード・マードックが起こした詐欺事件（被害額数兆円で、日本も兆単位の被害）が「史上最大の詐欺事件」と言われているが、 『朝鮮人の文 鮮明が起こした統一教会（現称：世界平和統一家庭連合）事件』こそが「史上最大の詐欺事件」＊３ だ。 ＊３ 紀藤正樹「被害の救済を」 被害者が20万人、平均の被害額が5千万円だとすると、被害総額は10兆円。 （ちなみに今、「総工費10兆円の日韓トンネルの建設費にする」と騙して献金させている＊４ ） もちろん奪われたのは財産だけではない。 「人を騙して 財産・体・心、全てを奪い尽くす?W統一教会を始めとしたカルト?Wは、人間に対する最悪の犯罪だ（『マインドコントロールの恐怖』…スティーブン・ハッサン） ＊４ 統一教会は?W日韓トンネル?Wを始めとして様々なプロジェクトを立ち上げて、募金詐欺＊５ ・献金詐欺を働いているんだよ(´・ω・`) ＊５ 玉川 徹「学生の頃は霊感商法とか知らなかったけど、原理研が珍味売り（押し売り）・募金（詐欺）をしているというの聞いてた」 元信者「詐欺募金と霊感商法をやりまくりました」 多田文明（元信者）「偽街頭募金や偽ボランティア活動をしていました」,2/3,0.8,conflict_or_uncertain
教会から神学校行って執事〜司祭のコースって不良の更生モデルなんですか？皆さん青年時代とかその道の強者だったし,2/3,0.8,conflict_or_uncertain
鬼滅の刃のソニーのCFOに陶琳（タオ・リン）とかいう中国人が就任した事を 生長の家谷口雅春 森友学園アドバイザー神谷は知らない,3/2,0.8,conflict_or_uncertain
>>149 シェディングか,1/4,0.8,conflict_or_uncertain
原村の黒板五郎さんは山男で案の定カミさんに愛想尽かされて別れて北の国からみたいに男手一つで育児してます。応援して欲しいから母親は必死に息子の山の企画をゴリ押しするんです。,2/3,0.8,conflict_or_uncertain
>>70 古林先生以外の手技のレベルはどんな印象だった？ 多分古林先生以外に診てもらうことになるから気になる,2/3,0.8,conflict_or_uncertain
優しいジェイクもスタッフも得しないやろ かりそめすぐ終わるかと思いきや割ととんでもねえこと言ってんなのか? こっちにもいるけど。,3/2,0.8,conflict_or_uncertain
こういうのって、いや、こういうのこそ野党が追及するものじゃないの？,2/3,0.8,conflict_or_uncertain
中川のオババって迷惑で菅婆と同クラスの要警戒の老害でした。,3/2,0.8,conflict_or_uncertain
シニア層のあいみょんは麦わら帽子一択なのはなぁぜなぁぜ,2/3,0.8,conflict_or_uncertain
【【インマニエル】】9 https://rio2016.5ch.....cgi/psy/1749712019/ このスレはナザレのイエスについて、あるいはイエスを中とする信仰や思想、 暦的な事象などについて 特定の信仰によらず、理性と事実を基に、そしてできる限り隣人愛を持って、 広く自由に議論するスレです。 自分の信仰表明やその信仰の説明、 あるいは特定の信仰に対する説明や意見は構いませんが 特定の信仰が真理であることを前提にしたスレではありません。 あくまでも真理は探究するという立場で議論してください。 特に正統キリスト教が真理であると主張する方は、 相当のスレを立て、そこで議論してください。 ここは正統キリスト教が正しいことを所与の前提としたスレではありません。 ※他人のハンドルを騙ったり、他人を名無しで誹謗する卑劣な人間がいるので、 書き込む方は、必ずハンドル名を入れてください。 前スレ 【【インマニエル】】８ https://rio2016.5ch.....cgi/psy/1748980457/,2/3,0.8,conflict_or_uncertain
>>1 はオーッホッホとか連投してる信者とは違うタイプの信者なんだろな 中国外注の事書かないし吉田追いかけすぎだし,3/2,0.8,conflict_or_uncertain
でこすけ氏 最近ネット しなくても 母は見ている 親が操った,2/3,0.8,conflict_or_uncertain
>>107 自分の損得ばかりで他人の事考えてない奴が ほぼほぼだからな、他人を思いやる気はないし 勤勉と言いつつ、強制しないとやらないと思ってる とにかく言ってる事と逆が正しい ヤクザと同じ、ヤクザはカッコいいみたいに言うけど 実際はクソザコって言う 生きてて恥ずかしくないのかな？ それで勝ったうちに入ると思う？マジなん？ って引くほど卑怯だし 海外騙す事ばかり考えてる、サムライとか クズしかいないんですよ、外国人のみなさん,4/1,0.8,conflict_or_uncertain
>>782 同じことを繰り返すくらいなら、◯んでしまえ,3/2,0.8,conflict_or_uncertain
理解力無い変なのはthroughで。,2/3,0.8,conflict_or_uncertain
絶対欧米人の嘘松だわ 最初のローマ帝国史解説本も19世紀のイギリスで 作られたやつだし カエサルのガリア戦記も自省録も原本は一切残ってない、ローマ史に関する資料のほとんどが後世の中世ヨーロッパで作られた写本,2/3,0.8,conflict_or_uncertain
本日の聖書日課は 神殿で商売をしている人を見たイエス様が激怒したこと、 イエス様は神殿を壊してみよ、三日で建て直してみせる、 これは十字架から三日で復活したことを言っていた、 すなわち神殿とはイエス様のお身体そのものだったということ、 そして私たちの身体もまた神の宿る神殿である、 ということでした。 イエス様はともかく、私たちは自分の身体に神をお招きする という心意気で自分が神殿となれるよう努力しましょう、 というお話しであるように思われます。,1/4,0.8,conflict_or_uncertain
罪よ。永遠を欲するな。ケルビムの火で燃えよ,1/4,0.8,conflict_or_uncertain
>>12 いいね♪ ＞酸っぱぬきからの暴露本。 ポンコツOS”macOS”のつまらぬ冗談。。 酸っぱぬき・・・・ 酸っぱマンというあそこ酸っぱいマンマン。。 誰だろうか・・・あそこ酸っぱい女。 該当者手をあげなさいどうよで動揺。。w,3/2,0.8,conflict_or_uncertain
るはつらたはあひたは,4/1,0.8,conflict_or_uncertain
ようすにCIAの末端組織なんだよ統一って 反共のときからそんなことわかってただろ,2/3,0.8,conflict_or_uncertain
高市総理の態度は正しい。 欧米の価値観（キリスト教的価値観）では、コウモリ外交は信用されない。 新約聖書「二人の主人に仕えることは出来ない。」 以前の自民党政権は自国民に強く他国には弱い内弁慶だったが、 高市政権は内弁慶ではないので好感が持てる。 高市総理の明確な意見も良い。 新約聖書「“はい”なら“はい”、“いいえ”なら“いいえ”とだけ言いなさい。それ以外は悪魔から出る。」,2/3,0.8,conflict_or_uncertain
壺議員は排除せなあかん！ 立憲の14議員が旧統一教会と接点、岡田氏・枝野氏・安住氏ら 調査結果を公表 www.businessinsider.jp/post-258292 鳩山由紀夫氏が旧統一教会と関わり「イベントへの出席や祝電の事実はある」 www.tokyo-sports.co.jp/articles/photo/235103 立憲・辻元氏、旧統一教会側主催の勉強会に出席 www.asahi.com/sp/articles/ASQ9W5QRKQ9WUTFK023.html 世界日報に立憲・枝野幸男氏、岡田克也氏、安住淳氏も登場していた www.tokyo-sports.co.jp/articles/photo/235103,2/3,0.8,conflict_or_uncertain
寝た方が良い オナニーしても虚しいだけ,3/2,0.8,conflict_or_uncertain
京都大学の学生は日本語では読みません<m(__)m>,2/3,0.8,conflict_or_uncertain
>>228 いいかげん、都合の悪い指摘を受けると黙り込むのを止めろ 放射能汚染が10万年先まで悪影響を残すというのは、日本共産党や社民党などが常に警告し、広くメディアでも報道されたことだ https://pbs.twimg.co.../G1Un_PLbQAIc-d0.jpg https://pbs.twimg.co.../G1UoDdCbQAQWfER.jpg https://pbs.twimg.co.../G1UoFMgbQAEjJaU.jpg また、汚染は最長で1570万年先まで残るという研究も発表されている https://pbs.twimg.co.../G1UoLnbbQAAzKOk.jpg このような問題を広めて良いわけがないだろう 「永遠に生き続けておられる神様」に正しく仕えようと心がけているならば、放射能汚染を拡大させてしまうようなことを止めるために動け それと今すぐコテハンつけろ 同じ事を何度も言う必要の無い相手であるということを証明しろ コテハンつけないまま汚染を拡大させるような選択を主張し続けるというならば、 おまえはそのうち、この世界を汚染させるために生きる悪魔であると認定されるだろう,2/3,0.8,conflict_or_uncertain
未来人ってこと？ 未来に超科学を用いて時空間を超越して異世界をも掌握した超能力を保持するタイムトラベラー 未来人であり異世界人であり超能力者である存在が神ってこと？,2/3,0.8,conflict_or_uncertain
結果として統一解散だし凄いよね 無罪でいいと思うわ,2/3,0.8,conflict_or_uncertain
国に帰れっ！はヘイトスピーチだってさんざん共産党言ってたのに,3/2,0.8,conflict_or_uncertain
605 名前：きなり 2025/06/29(日) 11:42:29.87 ID:+fLdcok5 604 発狂した人を直接見ました。 教会の女伝道師です、 おかしいなおかしいなと思っていた時、目つきがは変化したのです。 そしてきらりと光りました。 今のピッピと同じです。 聖書の言葉を盾に、猛然と誰彼構わず聖書を盾に裁き始めました。 きっとピッピの目も彼女と同じだと思います。,2/3,0.8,conflict_or_uncertain
>>71 つまらんよね,1/4,0.8,conflict_or_uncertain
丸焼きカルト組は地獄が好きらしい・・黙示録より,2/3,0.8,conflict_or_uncertain
中止まじか 仕方ないな,1/4,1.0,conflict_or_uncertain
>>653 それじゃ日本が壺に食い物にされたままじゃん 日本人から怒りを覚えて当たり前だが？ 反日は出ていけ,3/2,0.8,conflict_or_uncertain
内海 聡 @touyoui パート5参政党記事。しかしその思想から離党者が相次いだり、内ゲバでもめているのは彼らが動画で出している通り。だからといって下手に管理主義にならないで、ここを超えていろんな主張を受け入れて欲しいと願ってます。そんな私が参政党員の一部から、波長が低いといわれているのは知っていますがw。 午後5:55 · 2023年4月19日·9.3万 件の表示 x.com/touyoui/status/1648611273222025217,3/2,0.8,conflict_or_uncertain
コインランドリーは親がもう死んだか貧乏で生活費の支援が ないからナマポなんや。,3/2,0.8,conflict_or_uncertain
>>26 あ,1/4,0.8,conflict_or_uncertain
>>383 だから一緒にいた安倍なんでしょ 安倍はなんであんなことしたのかね,4/1,0.8,conflict_or_uncertain
https://rio2016.5ch..../psy/1759966174/482n ＞マグダラのマリア福音書とトマス福音書について https://rio2016.5ch..../psy/1759966174/505n ＞マニ教で採用されたが故に、 ＞その異端さが憎まれ、正典から完全に排除されてしまった文書である。 新約聖書の正典化について 新約外典 http://elbaal.web. ＦＣ2.com/new-tes-apo.htm （ＦＣを半角に） アタナシオス以前の時代はどうかというと、 外典は多くの場合「偽書」などと呼ばれていました。 この時代の新約聖書外典の代表的な分類をしたのは アレクサンドリアのオリゲネス（紀元１８５〜２５３/４）と カイサレイアのエウセビオス（紀元２６０頃〜３３９頃）です。 オリゲネス分類 教会の書 公認されたもの マタイ、マルコ、ルカ、ヨハネの４福音書、使徒行伝、パウロの１３の手紙、 ペテロの第１の手紙、ヨハネの黙示録、ヨハネの第１の手紙、ヘブライ人への手紙 疑わしきもの ペテロの第２の手紙、ヨハネの第２、第３の手紙、ヤコブの手紙、ユダの手紙、 バルナバの手紙、ヘルマスの牧者、ディダケー（１２使徒の教書） 偽書 エジプト人福音書、１２使徒の福音書、バシリデス福音書、トマス福音書、マッテヤ福音書 ヘブル人福音書、パウロ福音書は偽書の認定であろうとされており確定ではない模様。 エウセビオス分類 公認されたもの マタイ、マルコ、ルカ、ヨハネの４福音書、使徒行伝、パウロの１３の手紙、ペテロの第１の手紙 （ヨハネの黙示録・ここであろうと推測されている） 問題のあるもの 知られているもの ヤコブの手紙、ユダの手紙、ペテロの第２の手紙、ヨハネの第２、第３の手紙 問題のあるもの 偽書 パウロ行伝、ヘルマスの牧者、ペテロの黙示録、バルナバの手紙、ディダケー（１２使徒の教書） （ヨハネの黙示録、ヘブライ人福音書・ここであろうと推測されている） 異端の書 ペテロ福音書、トマス福音書、アンデレ行伝、ヨハネ行伝,1/4,0.4,conflict_or_uncertain
他人の気持ちも知らないで。。 知るかこらあ！！！,3/2,0.8,conflict_or_uncertain
>>243 そっちの人材が全然足りないわけで。 生成AIに取って代わるのはIT（）だけど もっと上の開発層,2/3,0.8,conflict_or_uncertain
>>165 離間工作してるから。日本と韓国で言ってることが違う。,2/3,0.8,conflict_or_uncertain
>>298 タローマンじゃなくてCBGや水差し男爵を応援すればいいのではないか,3/2,0.8,conflict_or_uncertain
>>295 お前ら反日邪教信者は一日百害だがな,4/1,0.8,conflict_or_uncertain
>>510 まあ死んでるからその辺りはやりやすいんじゃない？,2/3,0.8,conflict_or_uncertain
そのうちこの妹は街録ちゃんねるに出るだろうから楽しみにしとく,1/4,0.8,conflict_or_uncertain
昔は太陽光なんて京セラとシャープぐらいしか生産してなかったのにな。美味しいところは中国韓国に持ってかれましたな,1/4,0.8,conflict_or_uncertain
>>4 ほんとそれ 一族郎党連座させて処刑でいい,4/1,0.8,conflict_or_uncertain
毎日のみことば https://seseragi-sc....e%ef%bc%89%e5%8f%b8/,1/4,1.0,conflict_or_uncertain
山上徹也くん好き❤,1/4,0.8,conflict_or_uncertain
母親も処罰すべき,3/2,0.8,conflict_or_uncertain
あれだけ豪語して？！松本人志 事実を認め被害女性に謝罪！！ 芸能活動”終了” 汚いクズ芸人はどんどん消えればいい //topics.smt.docomo.ne.jp/article/tvasahinews/nation/tvasahinews-000383253 松本人志氏側が訴え取り下げ謝罪へ 週刊誌記事めぐる名誉毀損訴訟 今時、芸人なんざ信じない方が身の為です,3/2,0.8,conflict_or_uncertain
せいぜいって言うか手で持つほどデカいより 腕時計でテレビ電話な方が未来的って発想かな 実際に使ってみると手に持つくらいのが見やすいと気づくけど,3/2,0.8,conflict_or_uncertain
〈台湾からも批判の声〉完全に詰んだ高市首相「存立危機事態」発言「愛国心はあっても外交能力がない」 [バイト歴50年★] https: //asahi.5ch.net/test/read.cgi/newsplus/1763984065/,1/4,0.8,conflict_or_uncertain
>>663 なんかお前らおかしくね？ 統一教会は叩くのに、ユダヤ共産主義とその手下の中国共産党は叩かないってなんで？ やっぱ、お前らって中国共産党員でオケー？,1/4,0.8,conflict_or_uncertain
>>680 すいせいくらいやね,2/3,0.8,conflict_or_uncertain
まさにげりげりうようよぽんぽんぴーですな,3/2,0.8,conflict_or_uncertain
まだ統一教会とか言ってんのかよ 左翼ってそれしか言えんのか,4/1,0.8,conflict_or_uncertain
>>773 質問 ルカ１６：１６の正しい訳を示してください,2/3,0.8,conflict_or_uncertain
宇喜田さんで生まれたjrが 関ケ原で敗戦する・・・,2/3,0.8,conflict_or_uncertain
腐りきった膿がどんどん出てくるなぁ… 統一の幹部を全員逮捕して組織は完全に解散で頼むわ,2/3,0.8,conflict_or_uncertain
はかたんごりょんさん なかすんもんより ザぎん女 居士様 ( ｀ー´)ノ,1/4,0.8,conflict_or_uncertain
菅野は左翼活動家で自称ジャーナリスト、記者じゃない。,2/3,0.8,conflict_or_uncertain
>>293 イエス様はご自分の事を言ったのではなく 求道者達に仰ったのですよ。 ご自分が唯一生贄になるからあなた方はその必要は ありません、と。,3/2,0.8,conflict_or_uncertain
多分 明日も同じこと聞く?,2/3,0.8,conflict_or_uncertain
キリスト教は皆んなで一人を犠牲にするキリスト実験をやっていて、 クリスチャンが複数殺されたことがある。 何という愚かな宗教だ。,2/3,0.8,conflict_or_uncertain
特権階級の俺様から金取ろうとは・・・これいかに。 無条件降伏すればいいものを・・・。 逆らうのかね・・・この俺様に。,4/1,0.8,conflict_or_uncertain
>>130 いくらでもあるぞ 常用漢字が分からなくても中学数学すらできなくても入学金授業料払うなら大歓迎のFランなんて 要らん大学多すぎなんだよ,1/4,0.8,conflict_or_uncertain
小田原やるってなに？,1/4,0.8,conflict_or_uncertain
創価学会公明党とやってること同じなんだけど,1/4,0.8,conflict_or_uncertain
>>35 名前無しはびまたん違うよ。 もっともっと偏差値高いよ😃,1/4,0.8,conflict_or_uncertain
それ、性犯罪。,1/4,1.0,conflict_or_uncertain
>>332 できるとは思わないならままによんでもらってね https://i.imgur.com/eVL0jHa.png,1/4,0.8,conflict_or_uncertain
スレの皆さん、おはようございます。 キリスト教関係の信仰生活について、紹介レスを作りましたので、 どうか、ご利用ください。 カトリックについて https://rio2016.5ch..../psy/1716329444/903n プロテスタントについて https://rio2016.5ch..../psy/1716329444/904n 正教会について https://rio2016.5ch..../psy/1716329444/905n ユダヤ教について https://rio2016.5ch..../psy/1716329444/906n,2/3,0.8,conflict_or_uncertain
ポジションがかぶる石井浩郎の初対面の印象 金村義明「ごっついの獲ったなぁ。。。」,1/4,0.8,conflict_or_uncertain
キリスト教が一番人を殺してるのにキリスト教で平和になるとか片腹痛いwwwイテテ,2/3,0.8,conflict_or_uncertain
>>100 人それぞれですね。 ミッション（伝道→宣教）は 私の分を全て貴殿にお譲りさせて頂き、 観想三昧、一粒の麦♪↓ https://youtu.be/3f0...?si=9JK0UfzVf6puxpJg,1/4,0.8,conflict_or_uncertain
すげー必死でログ流してんな必死キムチ テメーらのキムチ駄文なら誰も読まねえよ 超エラ呼吸かよ さっさと死ねグロキムチ(嘲笑),3/2,0.8,conflict_or_uncertain
しかしある日のこと好きになってたから 今日も朝から壺磨きご苦労,1/4,0.8,conflict_or_uncertain
東洋経済 日本の常識｢中国＝一党独裁国家｣は本当なのか 実は8つの小政党も､合法的に認められている https://toyokeizai.net/articles/-/414851,1/4,0.8,conflict_or_uncertain
110. 匿名 2025/11/12(水) 10:40:04 [通報] >>99 すごくツイフェミ臭がするコメント,2/3,0.8,conflict_or_uncertain
……キチガイだな😓,2/3,0.8,conflict_or_uncertain
過去の贖罪で聖職者目指したの？神に懺悔する前に相手に謝罪する事が先だろ！人としてどうなんだよ。,3/2,1.0,conflict_or_uncertain
>>730 それは「子おじcoin」の事です。,3/2,0.8,conflict_or_uncertain
なるほどねぇ,1/4,0.8,conflict_or_uncertain
">>843 むしろパヨクこそ反日の統一教会を叩く愛国者なのでは？ 統一教会問題まだある論点 教団の「反日思想」 原語資料にある""これだけの証拠"" 日本は「教育するしかない」 「はい！」と返事をさせる 現場の日本人を""ターゲット""にする手法 (明治維新以降の日本人は)「自分たちのためになるもの」として、（朝鮮半島で）盗みを働いていてきました。悪魔より悪いんです。その土地に足を踏み入れ（植民地統治）、その地の所有物を食い散らかして生きるというのは恥ずかしいことです。（然るべき）時が来たら、すべて燃えて消えなければなりません。わかりますか？ どういう意味ですか？ →つまり悪魔より悪い日本人は韓国を植民地支配して韓国人の所有物を食い散らかして生きてきた 日本人は財産を韓国に返して消えなければなりません、という事 それが統一教会の過酷な献金なんだろう そしてそんな統一を保護してきたのが自民党という事 https://news.yahoo.c....jp/expert/articles/ おk",1/4,0.8,conflict_or_uncertain
人間にはこの世のことしか解らない。,1/4,0.8,conflict_or_uncertain
恩顧の大名が味方に付くのを当てにしていたんだよな 結局は外れたが センゴクでは京極龍子との仲は悪くなかったので醍醐の盃争いや脇差の扱いがどうなったかも気になる,2/3,0.8,conflict_or_uncertain
スペシャルマッサージとは言ったけど手コキとは言ってないし,1/4,1.0,conflict_or_uncertain
>>415 新約聖書に「自分の右手にさえ知られないように善行は隠せ」みたいな御言葉があるが、 得意げにメディアで公開されてる修道者や聖職者には違和感を覚える。 カトリックのメディアでも最貧国での活動が報じられてる修道者などがいたが、 自慢げに公開するものではない。 新約聖書 マタイによる福音書 06章 「見てもらおうとして、人の前で善行をしないように注意しなさい。そうでないと、天におられるあなたがたの父から報いが受けられない。 だから、施しをするときには、偽善者たちが人から褒められようと会堂や通りでするように、自分の前でラッパを吹き鳴らしてはならない。 よく言っておく。彼らはその報いをすでに受けている。,1/4,0.8,conflict_or_uncertain
島津も、ここまで三成と対立してない、むしろ戦前は 義弘は三成に好意的だったような描写なんで、なぜに 出陣拒否したのかわからんな… 退路が確保済みならともかく、退路がない状況では 出陣遅らせたら戦況不利になるばかりなのに 小勢力すぎて出陣しても戦況挽回できるわけでもないが,1/4,0.8,conflict_or_uncertain
電通と統一教会って同じようなもんだろ,2/3,0.8,conflict_or_uncertain
前スレ終わり,1/4,0.8,conflict_or_uncertain
これは量刑がどうなるか微妙だな。 手製銃+政治テロって量刑増えそうな要因無ければ、死刑無しで無期懲役だろうけど、手製の銃という類似犯行が生まれたら困る犯行だと量刑重くなる傾向があり死刑に傾くの増えるはずだし こいつは司法泣かせだな,1/4,0.8,conflict_or_uncertain
>>548 確か、おいらの記憶が正しければ、 一人の罪人が、イエス・キリストに、 「おい！おめえが、本当に神の子なら、俺を救ってみせろや！」 て、言い放って その後、本当に、その罪人は、イエス・キリストと共に、天において、 地上において、イエスの先頭に立ち、道先案内をし、 神様の、愛と平和を説いて周った、とありなん、、、 ＾ｗ＾,1/4,0.8,conflict_or_uncertain
確かに栖雲居士は発狂しているね,2/3,0.8,conflict_or_uncertain
>>195 ファティマの聖母様問題が起きた5月13日から10月13日までの日数を足すと153になる。ヨハネ福音書21.11「153匹の大魚」の話と一致 153とは1から17までを足した数 日本神話の天地開闢は17柱の神様の話。また俳句などの数としても有名 大阪万博開催期間は4月13日から10月13日 秋田の聖母マリア様問題で、第三のメッセージが残されたのは1973年10月13日 この日から666年前の1307年10月13日は「13日の金曜日の語源となった問題」が起きた日 1307年10月13日を順番に区切ると「13」「0」「71」「0」「13」。13と71は素数。全て足すと97。97も素数。 逆から読むと「31」「0」「17」「0」「31」。17と31は「5.7.5」「5.7.5.7.7」を加算した数字であり素数。また全て足すと79。79は素数。,1/4,0.8,conflict_or_uncertain
引き立たないの嘆くのはどこの馬鹿だい？,3/2,0.8,conflict_or_uncertain
それこそ生きた心地がしないはずなんだが。。 創造をやめて寝たい欲望と暇だから遊びたい欲望の暇つぶしの葛藤と欲望に満ちた元祖女種属Amy属。 悪質な性癖・・・その親方阿弥陀。,1/4,0.8,conflict_or_uncertain
まあガンバれ,2/3,0.8,conflict_or_uncertain
