index,original,back_translated,path
35,統一教会は反日カルトだよ だから保守だ愛国だでバカをだます そして金は北朝鮮に送っていた つまり北朝鮮の組織なんだよ,統一教会は反日的な宗派です。だからこそ、保守的で愛国的なレトリックで世間知らずな人々を欺き、北朝鮮に資金を送っているのです。つまり、北朝鮮の組織なのです。,fr
31,>>287 >>240 やはり戦争を終わらせたのはトランプ米大統領だったな。 「平和を作り出した」のはトランプ米大統領。 グレタ氏でも反戦の偽善者どもでもなく。 プラカードを掲げて戦争が終わるなら苦労しないだろ。 無能な偽善者どもの自己満足。 主キリストは当時の偽善者どもを断罪したが、 現代の教会にも偽善者が多い。 人質と拘束者解放、ガザ停戦第1段階 トランプ氏「新たな中東の夜明け」 https://jp.reuters.c...3AQF4U6E-2025-10-13/,>>287 >>240 戦争を終わらせたのはトランプ大統領だ。「平和を確立した」のはトランプ大統領であり、グレタ・トゥーンベリや偽善的な平和主義者ではない。プラカードを掲げるだけで戦争が終わるなら、こんなに問題はないだろう。これは無能な偽善者の自己満足に過ぎない。主イエス・キリストは当時の偽善者を非難したが、今日の教会にも偽善者はたくさんいる。人質と拘束者の解放、ガザでの停戦の第一段階：トランプ大統領、「中東の新たな夜明け」について語る https://jp.reuters.c...3AQF4U6E-2025-10-13/,fr
40,ヤハウェはどのようにしてローマを征服したのか キリスト教と大きな嘘 https://www.unz.com/...hweh-conquered-rome/ 歴史上最大のユダヤ人の嘘は何ですか?議論の余地なく、 この地球に住むすべての国々の中で、ユダヤ人はかつて全能の創造主によって人類を啓発し、 支配するために「選ばれた」という主張です。 本当に当惑しているのは、嘘の巨大さではありません :多くの個人が神に選ばれていると感じているかもしれませんし、国でさえそうしています。 しかし、何十億もの非ユダヤ人(キリスト教徒とイスラム教徒)に 自分たちが選ばれたことを納得させることに成功したのはユダヤ人だけです。 彼らはどうやってそれをしたのでしょうか? ローマのユダヤ人嫌悪が蔓延していた時期に、神がユダヤ人を選んだと主張する教義と本を、 どのようにしてローマがその霊的基盤として採用することになったのかということです。 そして、エルサレムをユダヤ人の立ち入りを禁じられていたアエリア・カピトリーナというギリシャの都市に変えてから2世紀も経たないうちに、 ローマがローマの崩壊と新しいエルサレムを宣言する宗教を公式に採用したことがどうして可能でしょうか? その競争相手である十字架につけられた人々の崇拝とは何と対照的でしょう。 では、なぜキリストは最終的にオシリスに取って代わり、イシスの崇拝を吸収したのか、という疑問が生じます。 栄光と自信に満ちたローマ帝国が、 扇動罪でローマ当局によって拷問され処刑されたユダヤ人ヒーラーの崇拝に改宗したのはなぜでしょうか? これは、ほとんどの人が尋ねたがらないユダヤ人の質問です。 キリスト教が人間の創造物であると仮定すると、それが私の前提ですが、 それは明らかに大部分がユダヤ人の創造物です。 ユダヤ人はどのようにして異邦人のための宗教を作り、帝 国のカルトから始めて帝国内の他のすべての宗教を最終的に根絶することに成功したのでしょうか?,ヤハウェはいかにしてローマを征服したか：キリスト教と大きな嘘 https://www.unz.com/...hweh-conquered-rome/ 歴史上最大のユダヤ人の嘘とは何でしょうか？間違いなく、この地球上に住むすべての民族の中で、ユダヤ人はかつて全能の創造主によって人類を啓蒙し統治するために「選ばれた」と主張しています。本当に不可解なのは、嘘の大きさそのものではありません。多くの個人は神に選ばれたと感じるかもしれませんし、国家でさえそう感じるかもしれません。しかし、ユダヤ人だけが、何十億もの非ユダヤ人（キリスト教徒とイスラム教徒）に自分たちが選ばれたと信じ込ませることに成功しました。彼らはどのようにしてそれを成し遂げたのでしょうか？ローマではユダヤ人に対する憎悪が蔓延していた時代に、ローマはどのようにして、神がユダヤ人を選んだと主張する教義や書物を精神的な基盤として採用するようになったのでしょうか。エルサレムをユダヤ人の立ち入りが禁じられたギリシャ都市アエリア・カピトリノスに変えてからわずか2世紀足らずで、ローマがローマの滅亡と新しいエルサレムを宣言する宗教を公式に採用したのは一体どういうことだろうか？十字架にかけられたキリストの崇拝というライバルとは何という対照だろうか？これは、なぜキリストが最終的にオシリスに取って代わり、イシスの崇拝を取り込んだのかという疑問を提起する。なぜ栄光に満ち、自信に満ちたローマ帝国は、反逆罪でローマ当局によって拷問され処刑されたユダヤ人の癒し手を崇拝するようになったのか？これは、ほとんどの人が尋ねることをためらうユダヤ人の疑問である。キリスト教が人間の創造物であると仮定すれば――これが私の前提である――それは明らかに大部分がユダヤ人の創造物である。ユダヤ人はどのようにして異邦人のための宗教を創造し、帝国の崇拝から始まり、最終的には帝国内の他のすべての宗教を根絶することに成功したのだろうか？,en
29,>>518 結果的には大成功 教祖やっても殉教者になるだけだもんな,>>518 結局、それは大成功だった。カルト教団の指導者になった者は、結局殉教者になるだけだ。,de
32,>>1 日本のキリスト教会(カトリック教会も含む)は、 宗教を隠れ蓑にした反日極左団体。 たいへん ぁ ゃ ι ぃ。,>>1 日本のキリスト教会（カトリック教会を含む）は、宗教を隠れ蓑にした反日的な極左グループです。非常に疑わしいです。,de
37,宗教界の各宗派はそれぞれの道が真理の道であると信じている。真理の道を偽りの道からどのように区別するのか。 | 神の国降臨の福音 終わりの日のキリストだけが人に永遠のいのちの道を与えられる 恵みの時代における教会生活と神の国の時代における教会生活の違いは何か。 キリストの神的本質をどのようにして知ることができるか。 聖書は人によって編纂されたものであり、神によって編纂されたものではない。聖書は神を表現できない。,各宗教宗派はそれぞれ独自の真理への道を信じています。真理の道と偽りの道をどのように区別できるでしょうか？ | 神の国の到来の福音：終わりの日に、キリストだけが人類に永遠の命への道を示すことができます。恵みの時代の教会の生活と神の国の時代の教会の生活の違いは何でしょうか？キリストの神性をどのように知ることができるでしょうか？聖書は神によってではなく、人間によって編纂されました。聖書は神を表現することはできません。,fr
42,統一教会の教義には普遍性が無い。 普遍性が無いから世界宗教になれない。（真理ではない） 日本を悪だと定めて教義にしている統一教会。 このような差別的な教義には時代と民族を超えた普遍性が無い。,統一教会の教義には普遍性が欠けている。普遍性がないからこそ、世界宗教にはなり得ない。（真理ではない。）統一教会は日本を悪者扱いし、それを教義に組み込んでいる。このような差別的な教義には、時代や民族を超越する普遍性が欠けている。,en
24,他を傷つけず、裁かず、 思いやりを持って 精一杯生きることが信仰です イエスの教えに従うことができればさらに良いけれど 夢のまた夢でしょ,信仰とは、他者を傷つけたり裁いたりすることなく、思いやりをもって人生を精一杯生きることだ。イエスの教えに従うことができればさらに良いのだが、それはおそらく単なる願望に過ぎないだろう。,de
39,地の王と大淫婦 キリストと私の姉ですか。,地上の王と大淫婦、キリストと私の妹？,fr
43,>旧統一教会関連会社が北朝鮮に潜水艦を仲介 日本人信者の献金が北の兵器開発に使われていないか なんで右翼はこんな団体を擁護してんだよ,旧統一教会と関係のある企業が北朝鮮に潜水艦を仲介した。日本の信者からの寄付金は北朝鮮の兵器開発に使われているのだろうか？なぜ右派はこのような組織を擁護するのか？,en
22,>>702 つまり今のテレビは お母さまの「統一教会と安倍はズブズブ」って真言を日本人に拡散させる洗脳装置になってんのか 安倍より先に撃たれた統一教会が警察に通報してれば 指名手配された山上被告は銃を所持したまま自由に行動することはできなかったし そもそも拳銃を持った人間が自由に歩いている奈良に安倍元総理が来る事も無かっただろ その辺の矛盾はどう報道してんの？,>>702 これはつまり、テレビが今や洗脳装置になって、あなたの母親の呪文「統一教会と安倍は結託している」を日本人に広めているということでしょうか？安倍氏より先に銃撃された統一教会が警察に通報していれば、指名手配中の山神氏は武器を持って自由に動き回ることはできなかったでしょうし、安倍元首相も拳銃を持って自由に歩き回っている人物がいる奈良に来ることはなかったでしょう。この矛盾はどのように報道されているのですか？,de
38,イスラムの怒りの通販 2018/03/27 11:07 ・3/26 読了．うすうすそうじゃないかなと思ってたんだけど、キリスト教徒や欧米人はムスリムをわざと怒らせて反発したら危険なレッテルを貼ろうという意図があるんじゃないか．これを読んでますますその可能性が高いのではと思った．人種的にもムスリムを卑下したい、ちょうどアジア蔑視と同じ感情かもしれないね．自分達より優れた面があるというのが気に食わない、コンプレックスの裏返しだね．,オンラインショッピングがイスラム教徒の怒りを煽る 2018年3月27日 午前11時07分 - 3月26日に読み終えました。こうなるだろうとは思っていましたが、キリスト教徒や西洋人は意図的にイスラム教徒を挑発し、抵抗すれば危険人物だとレッテルを貼ろうとしているのだと思います。この記事を読んで、この仮説はさらに説得力があると思いました。彼らは人種的な理由でイスラム教徒を貶めようとしており、それはアジア人に対する軽蔑と関連しているのかもしれません。彼らはイスラム教徒が自分たちより優れた何かを持っていることを認めることができません。それは劣等感の裏返しです。,fr
33,>>237 プロテスタントは人の思考で作られた宗教。 神から啓示があったわけでもなく、ルターの聖書解釈で分派した。 分派（プロテスタント）は人間が作った宗教にすぎない。,>>237 プロテスタントは人間が作った宗教です。神からの啓示はなく、ルターの聖書解釈によって分裂しました。分派（プロテスタント）は、人間が作った宗教以外の何物でもありません。,de
41,若者が居ないおばさんと婆さんばかり 教義は古臭いから誰も入らない,若者のいないおばさんとおばあちゃんだけの教義は、古い匂いのため誰も入らない。,ko
44,>>171 の在日の統一教会自演信者はいつ自殺するの,>>171で言及されている、自称統一教会信者の在日韓国人はいつ自殺するのでしょうか？,en
28,どうせ寿命で死ぬのだよ 逃げ回ってどうなるのだ？ くだらない聖書に詳しい 洗礼を受けたから キリスト教の歴史に詳しい ようするに楽して 逃げ回って救われたいんだよな イエスの弟子が見捨てて逃げて 生き返ったイエスと会ったら 見捨てる気はなかった 言い訳はかりして しかしそれが君たちのキリスト教なのか？,どうせみんな自然死するんだから、あてもなくさまよう意味なんてあるのか？ 聖書なんて役に立たないって知ってるし、洗礼も受けたし、キリスト教の歴史も知ってる。でも心の奥底では、楽な道を選んで、あてもなくさまようことで救われたいだけなんだろう？ イエスの弟子たちは君たちを見捨てて逃げ出した。そして死から復活したイエスに会った時、「君たちを見捨てるつもりはなかった」なんて言い訳をした。でも、それが君たちのキリスト教なのか？,de
42,統一教会の教義には普遍性が無い。 普遍性が無いから世界宗教になれない。（真理ではない） 日本を悪だと定めて教義にしている統一教会。 このような差別的な教義には時代と民族を超えた普遍性が無い。,統一教の教義には普遍性がない。普遍性がないから世界の宗教になれない（真理ではない） 日本を悪と定めて教理にしている統一教会。このような差別的な教義には、時代と民族を超えた普遍性がない。,ko
47,キリスト教会行っても無理。 治んねえからこいつら。 免罪符は通じない。。 救うな・・・Jesus。 俺様ならびに後の世からの命令。,キリスト教の教会に行っても無駄だ。彼らは治癒できない。免罪符も効かない。彼らを救ってはならない…イエスよ。これは私と未来の世代からの命令だ。,en
35,統一教会は反日カルトだよ だから保守だ愛国だでバカをだます そして金は北朝鮮に送っていた つまり北朝鮮の組織なんだよ,統一教会は反日的な宗派である。そのため、保守的で愛国的なレトリックで騙されやすい人々を欺き、北朝鮮に資金を送金している。つまり、北朝鮮の組織である。,de
34,>>269 家族を破壊されたんじゃなくて 母親が家族を破壊したんだよ 全て母親のせい お前の母親まともだから統一教会なんかに入ってないだろ 母親がまともならこんなことにはならないんだよ,>>269 家族が崩壊したのではなく、母親が家族を崩壊させたんだ。全部母親のせいだ。母親はまともな人だから、統一教会にはいないだろう？ 母親がまともな人だったら、こんなことにはならなかったはずだ。,de
45,キリスト教自体がうちの教えに従わない奴は敵！おっお前らのとこの神いい権能やんけ、うちの神の側面ってことにしたるわ！あ、お前らの所の神は悪魔ってことにするからな！wとかやってきてる訳だからな……,キリスト教自体が、「我々の教えに従わない者は敵だ！ ああ、君たちの神はすごい力を持っているから、それを我々の神の一側面とみなそう！ ああ、そして君たちの神は悪魔だ！笑」といったことを言っている。,en
36,イスラムと大して変わらんクソみたいな規律のユダヤ教を別物に改変しただけやね 旧約聖書とかいうやべえ奴らのユダヤの歴史書よかイエス一代記の新約聖書のほうが受けただけ,彼らは、イスラム教とほとんど変わらないほどひどい規則を持つユダヤ教を、全く別のものに変えてしまった。イエスの生涯を記した新約聖書は、狂信的なユダヤ人の歴史書である旧約聖書よりも人気があった。,de
46,へ〜クリスチャンに言わせると認識論って学問じゃないんだ。 ＞学問的にイエス・キリストの存在が証明されないのなら、イエス・キリストは架空の人物で間違いないね。 この発想そのものが不勉強な証拠です。 何度も言っているように、そんな基準が成り立つなら、お釈迦様やソクラテスなども、架空の人物になってしまいます。 認識論を考えましょう。,ああ、キリスト教徒によれば、認識論は学問分野ではないということですか？ >イエス・キリストの存在が科学的に証明できないなら、彼は架空の人物に違いない。この考え方自体が知識の欠如の証拠です。私が何度も言ってきたように、もしその基準が有効なら、ブッダやソクラテスも架空の人物ということになります。認識論について考えてみましょう。,en
40,ヤハウェはどのようにしてローマを征服したのか キリスト教と大きな嘘 https://www.unz.com/...hweh-conquered-rome/ 歴史上最大のユダヤ人の嘘は何ですか?議論の余地なく、 この地球に住むすべての国々の中で、ユダヤ人はかつて全能の創造主によって人類を啓発し、 支配するために「選ばれた」という主張です。 本当に当惑しているのは、嘘の巨大さではありません :多くの個人が神に選ばれていると感じているかもしれませんし、国でさえそうしています。 しかし、何十億もの非ユダヤ人(キリスト教徒とイスラム教徒)に 自分たちが選ばれたことを納得させることに成功したのはユダヤ人だけです。 彼らはどうやってそれをしたのでしょうか? ローマのユダヤ人嫌悪が蔓延していた時期に、神がユダヤ人を選んだと主張する教義と本を、 どのようにしてローマがその霊的基盤として採用することになったのかということです。 そして、エルサレムをユダヤ人の立ち入りを禁じられていたアエリア・カピトリーナというギリシャの都市に変えてから2世紀も経たないうちに、 ローマがローマの崩壊と新しいエルサレムを宣言する宗教を公式に採用したことがどうして可能でしょうか? その競争相手である十字架につけられた人々の崇拝とは何と対照的でしょう。 では、なぜキリストは最終的にオシリスに取って代わり、イシスの崇拝を吸収したのか、という疑問が生じます。 栄光と自信に満ちたローマ帝国が、 扇動罪でローマ当局によって拷問され処刑されたユダヤ人ヒーラーの崇拝に改宗したのはなぜでしょうか? これは、ほとんどの人が尋ねたがらないユダヤ人の質問です。 キリスト教が人間の創造物であると仮定すると、それが私の前提ですが、 それは明らかに大部分がユダヤ人の創造物です。 ユダヤ人はどのようにして異邦人のための宗教を作り、帝 国のカルトから始めて帝国内の他のすべての宗教を最終的に根絶することに成功したのでしょうか?,ヤハエはどのようにローマを征服しましたか。キリスト教と大きな嘘 https://www.unz.com/...hweh-conquered-rome/ 支配するために「選択された」という主張です。本当に慌てるのは嘘の巨大さではありません。多くの個人が神様に選ばれたと感じることができ、国でもそうです。しかし、数十億の非ユダヤ人（キリスト教徒とイスラム教徒）に自分たちが選んだことを納得させることに成功したのはユダヤ人だけです。彼らはどうやってやったの？ローマのユダヤ人嫌悪が蔓延した時期に、神様がユダヤ人を選ばれたと主張する教義と本をどのようにローマがその霊的な基盤として採用するようになりましたか。そして、エルサレムをユダヤ人の出入りを禁止されたアリア・カピトリナはギリシャの都市に変えてから2世紀も経っておらず、ローマがローマの崩壊と新しいエルサレムを宣言する宗教を正式に採用したことはどのように可能でしょうか。その競技者である十字架だとすれば、なぜキリストは結局オシリスに代わってイシスの崇拝を吸収したのだろうか。栄光と自信に満ちたローマ帝国が扇動罪でローマ当局によって拷問され処刑されたユダヤ人ヒーラーの崇拝に改宗したのはなぜでしょうか。これはほとんどの人が尋ねたくないユダヤ人の質問です。キリスト教が人間の創造物であると仮定すると、それは私の前提ですが、明らかにほとんどはユダヤ人の創造物です。ユダヤ人はどのように異邦人のための宗教を作成し、帝国のカルトから始まり、帝国の他のすべての宗教を最終的に根絶することに成功しましたか？,ko
26,生活困窮者の中には、シングルマザーで子育て中の方が、 フードバンクに頼る事態も生じています。 離婚して収入が減ったが、 子供を食べさせて行かなければならない。 で、子育て支援の給付金やら援助やらを頼りにする。 離婚するような酷い男と結婚した女の方も悪い。 それなら子供を作らなければよかっただろうに。 そう、冷たく突き放す人もいるでしょう。 そう言える人は、恵まれた人達と言えるのではないでしょうか。 私は、赤十字・赤い羽根・フードバンクなどに 毎年、寄付をしています。 性的関係はありませんでしたし、結婚歴もないし、 同棲もありませんでしたから、ある意味、無傷です。 でも、youtubeで、 母が離婚して、子供が食べ物に困ってます、という、 お涙ちょうだいの広告を、出されているのを見ると、 いたたまれません。 バブルの時に結婚し子育てもあったが、 バブルがはじけて、リストラされ、就職氷河期となり、 離婚して子育てという、来唯境遇が、 多くの人にあったかもしれません。 就職氷河期に生まれ育った人達に、未婚者が多いのも、 経済的な困窮が原因です。 少子化は、当然に起こるべくして起こっています。 その上に、日本語は喋れない外国人を移住させ、 労働力にする、という不良外国人問題まで起こしています。 これは信仰心が無いからではなく、政府の無策も原因だと思います。 イエスの福音書の言葉には、 この生活困窮から救われる教えが、無いのではないでしょうか。,経済的に苦しい人々の中には、食料の寄付に頼っているシングルマザーもいる。離婚後、収入は減ったが、それでも子供たちに食べさせなければならない。そのため、助成金や育児支援に頼っている。そもそもそんなひどい男と結婚して子供を産まなかったのは、女性にも責任があると言う人もいるかもしれない。そう言える人は本当に幸運だ。私は毎年、赤十字、レッドフェザーコミュニティチェスト、フードバンクに寄付している。性的な関係を持ったことも、結婚したことも、誰かと暮らしたこともないから、ある意味、私は無傷だ。しかし、子供が生き延びるのに苦労している離婚した母親の感傷的なビデオをYouTubeで見ると、耐えられない。多くの人が似たような経験をしているかもしれない。投機バブルの時期に結婚して子供を育て、バブル崩壊後に失業し、雇用市場が崩壊し、最終的に離婚して再び子供を育てる。失業の時期に生まれ育った人々の間で未婚者が多いのは、経済的苦境によるものだ。出生率の低下は避けられない結果である。これに加えて、日本語を話せない外国人労働者の流入という問題もある。これは信仰心の欠如によるものではなく、政府の無策も原因だと私は考えている。おそらく、イエスの福音の教えは、この貧困からの救済にはならないのだろう。,de
27,韓国ではキリスト教系の新興宗教が良く表れているけど、どれも稚拙。原罪というどうしようもできないものをp作り上げて縛り上げる原因を作り、 それを解消するために、肉体関係を教祖と結ぶことを目的をするなんて、（統一教会もそうだがその分派もそこは同じ）サルに毛が生えたような韓国人が考えそうなものだよ。 だから日本では解散にまでなったってことだろ。最初から大問題集団だったってわけ。,韓国にはキリスト教の影響を受けた新興宗教運動が数多く存在するが、どれも幼稚だ。原罪という概念を作り出し、人々を結びつける逃れられない罪として捉え、指導者との肉体関係を通してそれを克服しようとする（統一教会とその分派もこの点では同じだ）。まるで猿のような未熟な韓国人が考えそうな発想だ。だからこそ、日本の統一教会運動は最終的に崩壊した。最初から問題のある集団だったのだ。,de
43,>旧統一教会関連会社が北朝鮮に潜水艦を仲介 日本人信者の献金が北の兵器開発に使われていないか なんで右翼はこんな団体を擁護してんだよ,> 旧統一教会関連会社が北朝鮮に潜水艦を仲介する日本人信者の献金が北朝鮮の武器開発に使われていないか,ko
48,>>18 >>1 統一教会の霊感商法は麻生政権で大規模に摘発された。 統一教会の霊感商法は安倍政権で規制された。 その両政権に挟まれた民主党政権時代は規制もせず、霊感商法をやり放題で宗教二世の被害を拡大させた。 自民党は統一教会を選挙に使っていただけで 統一教会に使われ、宗教二世の被害を拡大し統一教会の利益を広めていたのは民主党なんだよ。 頭の良い山上さんがそんなことも解らないわけがないんだよね。,>>18 >>1 麻生政権下では統一教会の霊的販売行為が大規模に取り締まられ、安倍政権下では規制された。両政権に挟まれた民主党政権下では規制がなく、霊的販売行為は野放しにされ、二世信者への被害を悪化させた。自由民主党は選挙のために統一教会を利用していただけであり、民主党は統一教会に利用され、二世信者への被害を悪化させ、統一教会の利益を広めていた。山神のような賢い人物なら、そんなことは理解できないはずがない。,en
39,地の王と大淫婦 キリストと私の姉ですか。,地上の王と大淫婦、キリストと私の妹？,de
37,宗教界の各宗派はそれぞれの道が真理の道であると信じている。真理の道を偽りの道からどのように区別するのか。 | 神の国降臨の福音 終わりの日のキリストだけが人に永遠のいのちの道を与えられる 恵みの時代における教会生活と神の国の時代における教会生活の違いは何か。 キリストの神的本質をどのようにして知ることができるか。 聖書は人によって編纂されたものであり、神によって編纂されたものではない。聖書は神を表現できない。,すべての宗教共同体には、真理への独自の道があります。真理への道と偽りの道をどのように区別すればよいのでしょうか？ | 来たるべき神の国の福音：終わりの日に、人類に永遠の命への道を与えることができるのはキリストだけです。恵みの時代の教会生活と神の国の時代の教会生活の違いは何でしょうか？キリストの神性をどのように認識できるのでしょうか？聖書は神によってではなく、人によって編纂されました。聖書は神を表現することはできません。,de
49,>>106 の在日の統一教会自演信者はいつ自殺するの,>>106で言及されている、自称統一教会信者の在日韓国人はいつ自殺するのでしょうか？,en
31,>>287 >>240 やはり戦争を終わらせたのはトランプ米大統領だったな。 「平和を作り出した」のはトランプ米大統領。 グレタ氏でも反戦の偽善者どもでもなく。 プラカードを掲げて戦争が終わるなら苦労しないだろ。 無能な偽善者どもの自己満足。 主キリストは当時の偽善者どもを断罪したが、 現代の教会にも偽善者が多い。 人質と拘束者解放、ガザ停戦第1段階 トランプ氏「新たな中東の夜明け」 https://jp.reuters.c...3AQF4U6E-2025-10-13/,>>287 >>240 戦争を終わらせたのは確かにトランプ大統領だった。「平和を築いた」のはグレタや偽善的な反戦活動家ではなく、トランプ大統領だった。プラカードを掲げるだけで戦争が終わるなら、こんなに問題はないだろう。これは無能な偽善者の自己満足に過ぎない。主キリストは当時の偽善者を非難したが、今日の教会にも偽善者はたくさんいる。人質と囚人が解放され、ガザ停戦第1段階：トランプ大統領はこれを「中東の新たな夜明け」と呼ぶ https://jp.reuters.c...3AQF4U6E-2025-10-13/,de
44,>>171 の在日の統一教会自演信者はいつ自殺するの,>>171の在日統一教会自然信者はいつ自殺するのか,ko
47,キリスト教会行っても無理。 治んねえからこいつら。 免罪符は通じない。。 救うな・・・Jesus。 俺様ならびに後の世からの命令。,キリスト教会行く群れ。見慣れないからこいつら。免罪部は通じない。 。救うなよ…ジェスス。私と後で世界の命令。,ko
55,高市早苗も統一教会のスパイだよ https://i.imgur.com/sNNYJ29.jpeg,高市早苗も統一教会のスパイだ。https://i.imgur.com/sNNYJ29.jpeg,en
50,カトリックの人でまともな人にあったためしがないです。 マリア崇拝が一因していると思います。,私はまともなカトリック教徒に会ったことがない。彼らの聖母マリアへの信仰心がその一因だと思う。,en
45,キリスト教自体がうちの教えに従わない奴は敵！おっお前らのとこの神いい権能やんけ、うちの神の側面ってことにしたるわ！あ、お前らの所の神は悪魔ってことにするからな！wとかやってきてる訳だからな……,キリスト教自体が私たちの教えに従わない人は敵です！あなたたちとこの神の良い力です。あ、お前らの所の神は悪魔ということにするから！ wとか来る理由だから…,ko
41,若者が居ないおばさんと婆さんばかり 教義は古臭いから誰も入らない,そこは主に中年女性と高齢者が集まる場所で、若者は一人もいない。教義が時代遅れなため、誰も入信しないのだ。,fr
46,へ〜クリスチャンに言わせると認識論って学問じゃないんだ。 ＞学問的にイエス・キリストの存在が証明されないのなら、イエス・キリストは架空の人物で間違いないね。 この発想そのものが不勉強な証拠です。 何度も言っているように、そんな基準が成り立つなら、お釈迦様やソクラテスなども、架空の人物になってしまいます。 認識論を考えましょう。,エ・クリスチャンに言わせると認識論は学問ではない。 ＞学問的にイエス・キリストの存在が証明されなければ、イエス・キリストは仮想の人物に違いない。この発想そのものが不勉強な証拠です。何度も言っているように、そんな基準が成立すれば、釈迦様やソクラテスなども、架空の人物になってしまいます。認識論を考えてみましょう。,ko
54,教義を否定する一番の方法は「自殺をすること」深刻な宗教2世のメッセージ 旧統一教会への第9次集団交渉 2024年11月29日 https://news.yahoo.c...e8df08a482d6e8206258 https://pbs.twimg.co...t=jpg&name=4096x4096,教義を拒否する最良の方法は「自殺すること」だ：2024年11月29日、統一教会との第9回団体交渉会で、二代目宗教指導者から発せられた深刻なメッセージ。[https://news.yahoo.c...e8df08a482d6e8206258](https://news.yahoo.c...e8df08a482d6e8206258) [https://pbs.twimg.co...t=jpg&name=4096x4096](https://pbs.twimg.co...t=jpg&name=4096x4096),en
51,2100年まで続く。キリスト教会は殺戮教会なので、死者も沢山出る。被害者も多数出ている。不謹慎なことに、キリスト教会は、ビデオのエンターテイメントにして売っている。被害を避けたい人は、〒874大分県別府市野口元町9の12神の愛の宣教者会へ「マザー・テレサとマリア様のメダイをください」と手紙を書いてください。ターゲットになるのを避けられます。,それは2100年まで続くでしょう。キリスト教会は殺人教会なので、多くの死者が出るでしょう。多くの犠牲者も出るでしょう。キリスト教会は無礼にも、それをビデオエンターテイメントとして売り出しています。犠牲者になりたくないなら、大分県別府市野口本町9番地の愛徳宣教女会に「マザー・テレサと聖母マリアのメダルをください」と手紙を書いてください。そうすれば標的になることを免れることができます。,en
53,>>1 キリスト教、とうとう欧米諸国からは見放されつつあるわけなのか… 無神論率が最も高い25か国。 https://youtu.be/pKQdEkI88i4 そう言えばスペイン人の知り合いが「今どきカトリック信仰なんて時代遅れで低能な愚か者がやることなんだ」と言ってたね。 まあそりゃ、カトリックなんかではイスラム教よりも宗教的に格段に劣っていることが明らか。 あとはポルトガル人の宗教的啓蒙が必要。,>>1 西側諸国はついにキリスト教を放棄しつつある… 無神論率が最も高い25カ国。 https://youtu.be/pKQdEkI88i4 そういえば、スペイン人の知り合いが「最近はカトリックは時代遅れで、愚か者だけがやっていることだ」と言っていた。 まあ、カトリックが宗教的にイスラム教よりはるかに劣っているのは明らかだ。 ポルトガル人に残されたのは宗教的啓蒙だけだ。,en
52,実はキリスト教の教会にいくつか行ったことがあるが、びっくりしたことに牧師の家族と信者が0〜4人しかいない教会も3ヶ所も見た ご家族や信者さんに尋ねたら牧師の在任中から信者数が牧師と対立して出ていき減っていたというのだ 牧師に「失礼ですが、あなたの指導のしかたに問題があったとかあなた自身、牧師に不向きだと考えたことはないか」「教団の支部からお前は辞めろとか言われませんか」と問うたら不機嫌な表情で「ない。出ていった人たちだけが悪い」と返答された 指導者が信者の質にこだわるあまり自滅していくところは他のカルト宗教にもなかなか見られないキリスト教の特殊さだと思う,私は実際にいくつかのキリスト教会を訪れたことがありますが、驚いたことに、牧師の家族と信者が0～4人しかいない教会を3つも見ました。家族や信者に尋ねてみると、牧師の在任中、牧師との対立とそれに伴う信者の離脱が原因で信者の数が減り続けているとのことでした。そこで牧師に「失礼ながらお伺いしますが、ご自身の指導スタイルに問題がある、あるいはご自身が牧師に向いていないと感じたことはありますか？」「教団から辞任を求められたことはありますか？」と尋ねると、彼は不機嫌そうな表情で「いいえ。悪いのは去っていった人たちだけです」と答えました。指導者が信者の質に執着するあまり、このような自己破壊的な行動に走るというのは、キリスト教特有の現象であり、他のカルト教団でもめったに見られない特徴だと思います。,en
38,イスラムの怒りの通販 2018/03/27 11:07 ・3/26 読了．うすうすそうじゃないかなと思ってたんだけど、キリスト教徒や欧米人はムスリムをわざと怒らせて反発したら危険なレッテルを貼ろうという意図があるんじゃないか．これを読んでますますその可能性が高いのではと思った．人種的にもムスリムを卑下したい、ちょうどアジア蔑視と同じ感情かもしれないね．自分達より優れた面があるというのが気に食わない、コンプレックスの裏返しだね．,イスラム教徒の怒りをオンラインで買う 2018年3月27日 11:07 - 3月26日に読み終えました。なんとなく感じてはいましたが、キリスト教徒や西洋人は意図的にイスラム教徒を挑発し、抵抗すると危険人物のレッテルを貼ろうとしているのだと思います。この記事を読んで、その可能性はさらに高いと思うようになりました。彼らはイスラム教徒を人種的に貶めようとしており、それはアジア人に対する軽蔑と似ているかもしれません。彼らはイスラム教徒が自分たちより優れている点があることを好まないのです。それは劣等感の裏返しです。,de
42,統一教会の教義には普遍性が無い。 普遍性が無いから世界宗教になれない。（真理ではない） 日本を悪だと定めて教義にしている統一教会。 このような差別的な教義には時代と民族を超えた普遍性が無い。,統一教会の教義には普遍性が欠けている。したがって、世界宗教にはなり得ない（真理を表していない）。統一教会は日本を悪魔化し、その悪魔化を教義に組み込んでいる。このような差別的な教義には普遍性、すなわち時代や民族を超越する次元が全く欠けている。,fr
56,安倍を暗殺して喜んでるのは新大久保や西早稲田の韓国キリスト教連中というのが皮肉だな,安倍首相の暗殺を喜んでいるのが、新大久保や西早稲田に住む韓国系キリスト教徒たちだというのは、皮肉なことだ。,en
