index,original,back_translated,path
51,看到（做礼拜），我感觉已经没戏了，如果你不是基督徒的话，基督的世界异常凌乱。,（我去教堂的时候）感觉一切都结束了。如果你不是基督徒，基督的世界在你眼里会无比混乱。,ko
46,凌迟烧死基督狗以及一切牛鬼蛇神！人类的毒瘤。,屠杀基督的走狗，所有恶魔和怪物，将它们剁碎，慢慢焚烧！它们是人类的毒瘤。,fr
54,每当看到网上那些基督神棍们跳大神，我就会想起这个笑话。...畅读版【http://t.cn/8FKOp2T】,每当我看到网上有基督教骗子进行某种仪式时，我就会想起这个笑话。……点击此处阅读全文：[http://t.cn/8FKOp2T],ko
52,神棍们为了聚财满足自己超越九位数的财富生活，基本都会洗脑控制教徒，在教义里写着虚伪的话语,诈骗分子通常会通过洗脑和操纵追随者来积累超过九位数的财富，并在他们的教义中充斥谎言。,ko
41,传教士马布里说“我要感谢上帝给了我一个自我救赎的机会”。我们的价值观就这样在慢慢的被渗透着。,传教士斯蒂芬·马布里说：“我要感谢上帝给了我自我救赎的机会。”我们的价值观也以这种方式潜移默化地渗透其中。,de
43,邪恶的蛇把禁果给了亚当和夏娃，然后他们被上帝逐出了伊甸园。现在基督徒一般都把苹果当作禁果，而在中国，大家兴高采烈的在平安夜互送苹果，这说明什么，这恰恰说明中国淫民是不信邪滴。 [哈哈] [哈哈] [哈哈],邪恶的蛇引诱亚当和夏娃吃了禁果，上帝便将他们逐出了伊甸园。如今，基督徒普遍认为苹果是禁果，但在中国，人们却在圣诞夜互赠苹果。这说明了什么呢？这恰恰说明中国人不迷信。[哈哈][哈哈][哈哈],fr
42,圣经时代历史假的，耶稣定死十字架胡说八道，耶稣是我儿子完全虾扯蛋，罗马帝国复兴改下圣经，变成虾扯蛋圣经，变成神经，以色列时代没有真实时代，圣经辉煌历史虚构的。,圣经时代的历史是虚假的。耶稣在十字架上受难的记载荒谬至极。“耶稣是我的儿子”的说法纯属谎言。罗马帝国的复兴篡改了圣经，使其变成了一部语无伦次、谬误百出的文本。以色列时代根本不存在一个真正的时代。圣经中那些光辉的历史纯属捏造。,fr
47,能不能直接锤米哈游在面向大众的产品内，夹带私货传播西方基督教，宣扬封建迷信？毕竟我记得法律限制传教行为只允许在宗教场所内。,米哈游能否被公开指控通过其主流产品暗中宣扬西方基督教和封建迷信？毕竟，我记得法律规定传教活动只能在宗教场所进行。,fr
53,我真快晕了，他们到底要强奸多少名人成基督徒？,我觉得自己快要疯了。到底要性侵多少名人才能成为基督徒？,ko
56,欧洲人民就是从脱离基督教这颗毒瘤的束缚才开始强大的,欧洲人只有摆脱了基督教的束缚（基督教就像恶性肿瘤一样），才开始变得强大起来。,ko
55,说洪秀全胡搅蛮缠不如想想圣经是不是也胡搅蛮缠,与其说洪秀全不讲道理，不如想想《圣经》本身是否不讲道理。,ko
58,佛珠本无法力，人们需要免罪卷，便开始讲究起来，仿佛以此就能得心安。心中有佛，日月星辰、一草一木都能带来平静，不安，岂能是日日跪拜就可以抚慰的？基于此，马丁路德才开始宗教改革，但在东方，每每看到虚伪的大师布道，我只会想一件事，他们一定智商很低吧，没有顿悟的能力，就敢不知畏地大放阙词,佛教念珠本身并无神力；人们开始关注念珠，是因为他们需要赦罪经卷，仿佛念珠能带来内心的平静。如果心中有佛，即使是日月星辰，每一棵草木，都能带来宁静。每日跪拜祈祷又怎能抚慰不安？马丁·路德正是基于这种想法发起了宗教改革。但在东方，每当我看到那些虚伪的大师们布道时，我脑海中只有一个念头：他们的智商一定很低。他们既没有顿悟的能力，又竟敢毫无畏惧地散布如此荒谬的言论。,en
40,这东西不是基督教吗？有什么好稀奇的，邪教都出来了，什么认知啊,那不就是基督教吗？有什么奇怪的？他们甚至把邪教也扯进来了！这是什么逻辑？,de
50,把基督教从中国赶出去，我对基督教耶稣圣经恨之入骨！邪恶自私！,将基督教驱逐出中国——我恨透了基督教、耶稣和《圣经》！它邪恶又自私！,fr
44,耶稣老家犹太人烧的，耶稣犹太人陷害的，号称最虔诚的上帝信仰国家在帮犹太人杀戮其他上帝信徒（其实他们信的是一个神）。你说作为一个神要多憋屈才会去帮这群人，佛祖这种自虐救生的都说事不过三，何况上帝这种动怒天灾灭一城的神。,犹太人焚毁了耶稣的家乡，耶稣被犹太人陷害，而自诩为最虔诚的信徒的国家，却在帮助犹太人残杀其他信徒（尽管他们信仰的是同一位上帝）。上帝究竟要承受怎样的愤怒，才会帮助这样一个群体？就连为了救人而自我折磨的佛陀都说过，这样的事情不应该发生超过三次，更何况是上帝，一位能够因愤怒而毁灭整座城市的上帝。,fr
45,"圣母：东方仗助
圣母婊：程心
后者的所有行为会想起来都有股精致利己的味道，举例子，作为执剑人不按钮是因为怕被侵略的的罪名落在自己身上，要是当时的执剑人不是她，她还会倒打一耙问那人为什么这么自私","贤良母亲：东方仗助

贤良恶女：程心

事后看来，程心的每一个举动都流露出一种精致的自私。例如，作为持剑者，她因为害怕被追究入侵的责任而没有按下按钮。如果当时她不是持剑者，她一定会反咬一口，指责那个人赤裸裸的自私。",fr
59,教会更差，由于工作我和很多教会的人接触过，牧师为首的吸血鬼罢了,教会的情况更糟。我的工作让我接触过很多教会里的人；他们简直就是一群吸血鬼，被牧师牵着鼻子走。,en
51,看到（做礼拜），我感觉已经没戏了，如果你不是基督徒的话，基督的世界异常凌乱。,去教堂的时候，我觉得一切都结束了。如果你不是基督徒，基督的世界看起来会无比混乱。,fr
54,每当看到网上那些基督神棍们跳大神，我就会想起这个笑话。...畅读版【http://t.cn/8FKOp2T】,每次看到这些基督教骗子在网上进行仪式，我都会想起这个笑话。……点击此处阅读全文：[http://t.cn/8FKOp2T],fr
46,凌迟烧死基督狗以及一切牛鬼蛇神！人类的毒瘤。,慢慢地、残忍地屠杀基督的犬只、所有恶魔和怪物！人类的毒瘤。,de
57,"上帝的脑残粉就信徒。
我们这些无神论者认为上帝是不存在的。

但是今天我看到信徒关于上帝是否存在的一段狡辩：我们认为上帝是完美的，又因为存在比不存在完美，所以上帝是存在的。就是说只要是完美的东西一定存在。

好有道理。","那些虔诚信仰上帝的人是有信仰的人。

我们无神论者认为上帝不存在。

然而，今天我亲耳听到一位有信仰的人就上帝是否存在提出了一个似是而非的论点。他说：“我们相信上帝是完美的。因为存在比不存在更完美，所以上帝存在。换句话说，完美的事物必然存在。”

这真是合乎逻辑啊！",ko
60,虽然都是一个神，只要争的是解释权，实际上主要是教派内部在争解释权。,虽然他们都信奉同一个神，但斗争主要围绕着解释法律的权利展开，这实际上是各个宗教派别之间的内部冲突。,en
49,联合国儿童权利委员发表调查报告，谴责罗马天主教廷的收养政策，称过去数十年里，许多天主教神父利用该政策，强奸和性骚扰了上万儿童。梵蒂冈方面表示“对于委员会试图干涉天主教廷教义的行为表示遗憾”。据说中国的基督徒绝大多数信的是新教，而不是天主教，不知道这两个教派的神有无区别？,联合国儿童权利委员会发布报告，谴责罗马天主教会的收养政策，指出过去几十年里，许多天主教神父利用这些政策强奸和性侵了数万名儿童。梵蒂冈谴责该委员会试图干涉天主教教义。据说，中国绝大多数基督徒是新教徒，而非天主教徒。这两种信仰的上帝有区别吗？,fr
52,神棍们为了聚财满足自己超越九位数的财富生活，基本都会洗脑控制教徒，在教义里写着虚伪的话语,为了积累超过九位数的财富，骗子通常会灌输和控制他们的追随者，用谎言充斥他们的教义。,fr
61,耶稣这个厉鬼，死在十字架怨气太重，阴魂不散，求大慈大悲观世音把他超度了，别让他祸害人间,耶稣，那个充满复仇之心的灵魂，带着如此沉重的怨恨死在十字架上，以至于他的灵魂无法解脱。我们恳求慈悲怜悯的观音菩萨，将他从痛苦中解救出来，阻止他继续伤害人类。,en
55,说洪秀全胡搅蛮缠不如想想圣经是不是也胡搅蛮缠,与其说洪秀全不讲道理，不如我们扪心自问，《圣经》本身是不是也不讲道理。,fr
56,欧洲人民就是从脱离基督教这颗毒瘤的束缚才开始强大的,只有摆脱了基督教这个恶性肿瘤的束缚，欧洲人民才开始强大起来。,fr
47,能不能直接锤米哈游在面向大众的产品内，夹带私货传播西方基督教，宣扬封建迷信？毕竟我记得法律限制传教行为只允许在宗教场所内。,我们可以直接指控米哈游在其大众市场产品中暗中传播西方基督教和封建迷信吗？毕竟，我记得法律规定传教活动只能在宗教场所进行。,de
53,我真快晕了，他们到底要强奸多少名人成基督徒？,我快要晕倒了。他们到底要强奸多少名人才能让她们皈依基督教？,fr
42,圣经时代历史假的，耶稣定死十字架胡说八道，耶稣是我儿子完全虾扯蛋，罗马帝国复兴改下圣经，变成虾扯蛋圣经，变成神经，以色列时代没有真实时代，圣经辉煌历史虚构的。,圣经时代的历史是捏造的。耶稣被钉十字架的故事纯属无稽之谈。“耶稣是我的儿子”的说法更是彻头彻尾的谎言。罗马帝国的复兴运动篡改了圣经，使其沦为一部毫无意义、荒谬绝伦的著作。以色列时代根本不存在任何真实的历史时期。圣经中那些光辉灿烂的历史纯属虚构。,de
43,邪恶的蛇把禁果给了亚当和夏娃，然后他们被上帝逐出了伊甸园。现在基督徒一般都把苹果当作禁果，而在中国，大家兴高采烈的在平安夜互送苹果，这说明什么，这恰恰说明中国淫民是不信邪滴。 [哈哈] [哈哈] [哈哈],邪恶的蛇把禁果给了亚当和夏娃，上帝因此将他们逐出了伊甸园。基督徒通常认为苹果是禁果，但在中国，人们却在圣诞夜欢庆互赠苹果。这说明了什么？这清楚地表明中国人不迷信。[哈哈][哈哈][哈哈],de
50,把基督教从中国赶出去，我对基督教耶稣圣经恨之入骨！邪恶自私！,把基督教赶出中国——我恨透了基督教、耶稣和《圣经》！邪恶又自私！,de
48,这不就是他们的圣经里面的神考验人类的小故事?好消息 索多玛还有十个义人 坏消息 九个不是正统的,这不就是圣经里上帝考验人性的小故事吗？好消息是：索多玛城里留下了十个义人。坏消息是：其中九个不是正统教徒。,fr
59,教会更差，由于工作我和很多教会的人接触过，牧师为首的吸血鬼罢了,教会的情况要严重得多。通过我的工作，我接触过很多去教会的人，他们和那些围绕牧师的吸血鬼没什么两样。,ko
62,男子来到天堂，见白云上有圣洁的十字架，十字架上血迹斑斑，男子哀叹祷告，说“阿门”，张开双臂躺了上去。圣迹光华普照，美丽的天神降临，她托起十字架，惊呼：“孩子掉了！！在卫生巾上！！！！！！！”,那人来到天堂，看见云朵上有一尊沾满鲜血的圣十字架。他悲痛欲绝，祈祷道：“阿门”，然后张开双臂躺在十字架上。一道圣光闪耀，一位美丽的女神降临。她举起十字架，惊呼道：“孩子掉下来了！他掉在卫生巾上了！”,en
58,佛珠本无法力，人们需要免罪卷，便开始讲究起来，仿佛以此就能得心安。心中有佛，日月星辰、一草一木都能带来平静，不安，岂能是日日跪拜就可以抚慰的？基于此，马丁路德才开始宗教改革，但在东方，每每看到虚伪的大师布道，我只会想一件事，他们一定智商很低吧，没有顿悟的能力，就敢不知畏地大放阙词,佛教念珠本身并无任何魔力。人们开始对念珠感兴趣，是因为他们需要赎罪经卷，并相信念珠能带来内心的平静。如果一个人心中供奉着佛陀，那么日月星辰，甚至一根草或一棵树都能带来宁静。仅仅每天跪拜祈祷，焦虑又怎能消失呢？这正是马丁·路德发起宗教改革的原因。然而，每当我看到东方那些虚伪的大师们布道时，我脑海中只有一个念头：他们一定智力低下。因为他们缺乏顿悟的能力，所以才肆无忌惮地散布如此荒谬的谬论。,ko
51,看到（做礼拜），我感觉已经没戏了，如果你不是基督徒的话，基督的世界异常凌乱。,当我看到那一幕（在教堂里）时，我觉得一切都完了。如果你不是基督徒，基督的世界看起来会无比混乱。,de
54,每当看到网上那些基督神棍们跳大神，我就会想起这个笑话。...畅读版【http://t.cn/8FKOp2T】,每当我看到这些基督教骗子在网上进行各种仪式时，我就会想起这个笑话……完整版在这里：[http://t.cn/8FKOp2T],de
44,耶稣老家犹太人烧的，耶稣犹太人陷害的，号称最虔诚的上帝信仰国家在帮犹太人杀戮其他上帝信徒（其实他们信的是一个神）。你说作为一个神要多憋屈才会去帮这群人，佛祖这种自虐救生的都说事不过三，何况上帝这种动怒天灾灭一城的神。,犹太人焚毁了耶稣的家乡，他们诬告耶稣，而自诩为最虔诚的国家竟然帮助犹太人杀害其他信徒（尽管他们信仰的是同一位神）。上帝究竟要多么绝望才会帮助这样的人？就连为了拯救生命而自我折磨的佛陀都说过，同一件事不应该发生超过三次，更何况是上帝，一位可以在愤怒中毁灭整座城市的上帝。,de
60,虽然都是一个神，只要争的是解释权，实际上主要是教派内部在争解释权。,虽然他们都信仰同一个神，但他们的冲突主要围绕着解释法律的权利展开，这实际上是一个宗教派别内部的冲突。,ko
52,神棍们为了聚财满足自己超越九位数的财富生活，基本都会洗脑控制教徒，在教义里写着虚伪的话语,为了积累数亿美元的财富，骗子通常会灌输和控制他们的追随者，并在他们的教义中充斥谎言。,de
55,说洪秀全胡搅蛮缠不如想想圣经是不是也胡搅蛮缠,与其说洪秀全不讲道理，不如我们扪心自问，《圣经》本身是不是也不讲道理。,de
45,"圣母：东方仗助
圣母婊：程心
后者的所有行为会想起来都有股精致利己的味道，举例子，作为执剑人不按钮是因为怕被侵略的的罪名落在自己身上，要是当时的执剑人不是她，她还会倒打一耙问那人为什么这么自私","圣母：东方仗助

圣女巫：程心

仔细审视她的每一个举动，都会发现其中隐藏着微妙而自私的成分。例如，作为剑士，她之所以没有按下按钮，是因为她害怕被指责为入侵的罪魁祸首。如果她不是剑士，她一定会反过来指责那个人自私自利。",de
65,坚决抵制和唾弃任何为恐怖分子，他们的行为让人发指，狗屁的圣战，让他们淹没在人民群众的汪洋唾沫星子当中！,我们坚决抵制并鄙视一切恐怖分子。他们的行径令人发指，他们所谓的圣战纯属无稽之谈。让他们淹没在人民的唾沫之中吧！,en
63,圣战万岁,圣战万岁！,en
56,欧洲人民就是从脱离基督教这颗毒瘤的束缚才开始强大的,欧洲人民只有在摆脱了基督教这个恶性肿瘤的束缚之后，才开始变得强大起来。,de
49,联合国儿童权利委员发表调查报告，谴责罗马天主教廷的收养政策，称过去数十年里，许多天主教神父利用该政策，强奸和性骚扰了上万儿童。梵蒂冈方面表示“对于委员会试图干涉天主教廷教义的行为表示遗憾”。据说中国的基督徒绝大多数信的是新教，而不是天主教，不知道这两个教派的神有无区别？,联合国儿童权利委员会发布报告，谴责罗马天主教会的收养政策。报告指出，近几十年来，许多天主教神父利用这些政策强奸和性侵了数万名儿童。梵蒂冈对该委员会试图干涉天主教教义表示遗憾。据说，中国绝大多数基督徒是新教徒，而非天主教徒。这两个教派对上帝的理解是否存在差异？,de
66,哦？教会只有女人是吧？什么合欢宗,哦？所以这个教会只招收女性？这是什么合欢派？,en
53,我真快晕了，他们到底要强奸多少名人成基督徒？,我快要晕过去了。他们到底还要强奸多少名人才会皈依基督教？,de
61,耶稣这个厉鬼，死在十字架怨气太重，阴魂不散，求大慈大悲观世音把他超度了，别让他祸害人间,耶稣的灵魂充满复仇之火，死在十字架上，心中怀着如此深重的怨恨，以至于他的灵魂无法得到解脱。我恳求慈悲为怀的观世音菩萨救度他脱离苦难，并阻止他继续伤害人类。,ko
64,"沃尔科
15
——————————————
我透过面具观察着基督狗。
背地里用军用手势给女孩打着信号
“你有没有冰毒？”
为了保险起见，我用基督徒听不懂的日语再次重复了一边。
“あなたは覚せい剤？ ”
@浪漫冰兰","Volko

15

——————————————

我透过面具观察着那只基督徒狗。

我偷偷地用军用手势向女孩示意：

“你有冰毒吗？”

为了保险起见，我又用日语重复了一遍，基督徒听不懂。

“你有冰毒吗？”

@RomanticIceOrchid",en
48,这不就是他们的圣经里面的神考验人类的小故事?好消息 索多玛还有十个义人 坏消息 九个不是正统的,这不就是他们圣经里的一个小故事吗？上帝在故事里考验人类。好消息是：索多玛城里还有十个义人。坏消息是：其中九个不是东正教徒。,de
67,所以啊，看清那种大教会的真面目了吧,所以，你已经看清那些大型教会的真面目了，是吗？,en
59,教会更差，由于工作我和很多教会的人接触过，牧师为首的吸血鬼罢了,教会的情况更糟。我的工作让我接触过很多教会里的人；他们简直就是一群吸血鬼，被牧师牵着鼻子走。,fr
57,"上帝的脑残粉就信徒。
我们这些无神论者认为上帝是不存在的。

但是今天我看到信徒关于上帝是否存在的一段狡辩：我们认为上帝是完美的，又因为存在比不存在完美，所以上帝是存在的。就是说只要是完美的东西一定存在。

好有道理。","最虔诚的上帝捍卫者往往是信徒。

我们无神论者认为上帝不存在。

但今天，我听到一个信徒关于上帝存在的谬误：我们相信上帝是完美的，而存在比不存在更完美，所以上帝存在。换句话说，一切完美的事物必然存在。

这逻辑真是匪夷所思！",fr
68,要是哪天有个基督徒在跟你挣个输赢哒，估计你又得去找阿訇啦呐,如果有一天你和一位基督徒发生了争执，你可能又要去见伊玛目了。,en
69,哈哈，在汉人主体里诞生不了耶稣真主这种宗教的。是个神他就得有点用，没用就下岗,哈哈，像耶稣或真主这样的宗教不可能起源于汉族。神必须有点用处，否则就没用了。,en
60,虽然都是一个神，只要争的是解释权，实际上主要是教派内部在争解释权。,虽然他们都信奉同一个神，但斗争主要围绕着解释法律的权利展开，这实际上是宗教派别内部的冲突。,fr
70,台湾道士已经搞定耶稣了，到底是台湾人，思维就是强过大陆。//@道��-正统道教网站: 还是台湾人牛啊 @宝中堂,台湾道教徒已经征服了耶稣；毕竟他们是台湾人，他们的思维方式肯定比大陆人高明。//@道教正统派网站：台湾人真是与众不同！@宝忠堂,en
72,先让别人去当鸡赚奶粉钱，等小男孩养大一些再让她送到教堂里忏悔赎罪，老神父可精明了,他们先派别人去卖淫挣钱买婴儿配方奶粉；然后，等小男孩长大些，就把他送到教堂忏悔赎罪。那位老牧师真是老谋深算。,en
62,男子来到天堂，见白云上有圣洁的十字架，十字架上血迹斑斑，男子哀叹祷告，说“阿门”，张开双臂躺了上去。圣迹光华普照，美丽的天神降临，她托起十字架，惊呼：“孩子掉了！！在卫生巾上！！！！！！！”,那人来到天堂，看见云端之上，一座沾满鲜血的圣十字架耸立。他悲痛欲绝，低声祈祷“阿门”，然后双臂伸展，匍匐在十字架上。一道圣光闪耀，一位美丽的女神降临。女神举起十字架，喊道：“孩子摔下来了！他摔在卫生巾上了！”,ko
74,新教是这样的，那1套预定论就决定了富人和穷人之间是有区别的，包括死后,新教认为，预定论决定了富人和穷人之间的区别，甚至在死后也是如此。,en
73,"神父笑话兼顾了反权威.反教会.男同笑话.真实历史背书。
可修女上面四个全不沾，顶多编造点性压抑小故事或者放荡笑话。这种纯粹的ghs反而没有神父笑话那种建政味了","神父笑话融合了反权威主义、反教会情绪、同性恋幽默和历史典故。

然而，修女笑话却完全不具备这四点；她们最多只会编造一些性压抑的轶事或低俗笑话。这种纯粹的性内容缺乏神父笑话所蕴含的政治意味。",en
71,[嘻嘻]太逗了，中国清理外国人的昭告才发布，美国立刻进行反击！两国心知肚明的spy人员棋子大清理中~~~//@陶红兵: 猜想：如果美国要求根据对等原则，在中国开设基督学院，招收中国人入校学习，中国政府怎么办？,【呵呵】这太搞笑了！中国刚发布清除外国人的公告，美国就立刻反击了！两国都心照不宣地知道，自己正在清除一大批像棋子一样的外国人~~~//@陶洪兵：推测：如果美国基于对等原则，要求在中国建立一所基督教学院招收中国学生，中国政府会怎么做？,en
75,修女笑话基本就是纯粹的炫压抑笑话,修女笑话基本上就是纯粹的、令人沮丧的笑话。,en
65,坚决抵制和唾弃任何为恐怖分子，他们的行为让人发指，狗屁的圣战，让他们淹没在人民群众的汪洋唾沫星子当中！,我们坚决抵制并鄙视一切恐怖分子。他们的行径令人发指，他们鼓吹的圣战完全是无稽之谈。他们理应被人民的唾沫淹没！,ko
63,圣战万岁,愿寺庙永存！,ko
76,职业道德的锤是凭空多出来的，耶稣会只是多了个信仰的购买渠道，,职业道德这把重锤凭空出现；耶稣会士们又获得了一条收买人心的渠道。,en
66,哦？教会只有女人是吧？什么合欢宗,咦？那那间教堂只有女性才能进入吗？这个所谓的“焕河教”到底是什么？,ko
58,佛珠本无法力，人们需要免罪卷，便开始讲究起来，仿佛以此就能得心安。心中有佛，日月星辰、一草一木都能带来平静，不安，岂能是日日跪拜就可以抚慰的？基于此，马丁路德才开始宗教改革，但在东方，每每看到虚伪的大师布道，我只会想一件事，他们一定智商很低吧，没有顿悟的能力，就敢不知畏地大放阙词,佛教念珠本身并无灵药；人们对念珠的兴趣源于对赦罪经卷的需要，仿佛念珠能带来内心的平静。如果心中怀有佛陀的信念，那么日月星辰，乃至每一棵草木，都能带来宁静。每日跪拜祈祷又怎能抚慰焦虑？马丁·路德正是基于这种想法发起了宗教改革。但在东方，每当我看到那些虚伪的大师们布道时，我都会忍不住想：他们的智商一定很低。他们既无法顿悟，又竟敢毫无畏惧地散布这种谬论。,fr
67,所以啊，看清那种大教会的真面目了吧,所以，你最终看清了那些巨型教会的真面目，对吧？,ko
59,教会更差，由于工作我和很多教会的人接触过，牧师为首的吸血鬼罢了,教会里的情况更糟。我的工作让我接触过很多教会里的人；他们简直就是一群吸血鬼，被牧师牵着鼻子走。,de
64,"沃尔科
15
——————————————
我透过面具观察着基督狗。
背地里用军用手势给女孩打着信号
“你有没有冰毒？”
为了保险起见，我用基督徒听不懂的日语再次重复了一边。
“あなたは覚せい剤？ ”
@浪漫冰兰","Volko

15

——————————————

我透过面具观察着那只名叫Christian的狗。

我偷偷地用军人式的手势向女孩示意。

“你有冰毒吗？”

为了以防万一，我又用日语重复了一遍，Christian肯定听不懂。

“你有冰毒吗？”

@RomanticIceOrchid",ko
61,耶稣这个厉鬼，死在十字架怨气太重，阴魂不散，求大慈大悲观世音把他超度了，别让他祸害人间,耶稣，那个充满复仇之心的灵魂，死在十字架上时饱受折磨，灵魂无法得到解脱。我们恳求慈悲怜悯的观音菩萨，将他从苦难中解救出来，阻止他继续伤害人类。,fr
69,哈哈，在汉人主体里诞生不了耶稣真主这种宗教的。是个神他就得有点用，没用就下岗,哈哈，像耶稣或真主这样的宗教在汉族主流社会根本不可能兴起。毕竟，神总得有点用处吧，不然就没立足之地了。,ko
68,要是哪天有个基督徒在跟你挣个输赢哒，估计你又得去找阿訇啦呐,如果有一天你和基督徒发生争执，你可能不得不去找伊玛目。,ko
60,虽然都是一个神，只要争的是解释权，实际上主要是教派内部在争解释权。,虽然他们都信奉同一个神，但争论的焦点主要在于对法律的解释权，这实际上是各宗教派别之间的内部冲突。,de
57,"上帝的脑残粉就信徒。
我们这些无神论者认为上帝是不存在的。

但是今天我看到信徒关于上帝是否存在的一段狡辩：我们认为上帝是完美的，又因为存在比不存在完美，所以上帝是存在的。就是说只要是完美的东西一定存在。

好有道理。","最虔诚的信徒是无神论者。

我们无神论者不相信上帝的存在。

但今天我听到一位信徒就上帝的存在提出了一个诡辩：我们相信上帝是完美的，而存在比不存在更完美，所以上帝存在。换句话说，一切完美的事物都必然存在。

多么有道理啊！",de
72,先让别人去当鸡赚奶粉钱，等小男孩养大一些再让她送到教堂里忏悔赎罪，老神父可精明了,他们先派别人去卖淫赚钱买婴儿配方奶粉。然后，等孩子长大一些，他们再把孩子送到教堂忏悔赎罪。那位老牧师真是狡猾。,ko
70,台湾道士已经搞定耶稣了，到底是台湾人，思维就是强过大陆。//@道��-正统道教网站: 还是台湾人牛啊 @宝中堂,台湾道士已经说服耶稣了。毕竟他们是台湾人，他们的思维方式显然比大陆人优越。//@道教正统派网站：台湾人真了不起！@宝中堂,ko
63,圣战万岁,圣战万岁！,fr
74,新教是这样的，那1套预定论就决定了富人和穷人之间是有区别的，包括死后,新教认为，预定论体系区分了富人和穷人，包括来世。,ko
62,男子来到天堂，见白云上有圣洁的十字架，十字架上血迹斑斑，男子哀叹祷告，说“阿门”，张开双臂躺了上去。圣迹光华普照，美丽的天神降临，她托起十字架，惊呼：“孩子掉了！！在卫生巾上！！！！！！！”,那人来到天堂，看见云朵上有一尊沾满鲜血的圣十字架。他悲痛欲绝，祈祷道：“阿门”，然后张开双臂躺在十字架上。一道圣光迸发，一位美丽的女神降临。她举起十字架，喊道：“孩子掉下来了！原来是掉在卫生巾上了！”,fr
73,"神父笑话兼顾了反权威.反教会.男同笑话.真实历史背书。
可修女上面四个全不沾，顶多编造点性压抑小故事或者放荡笑话。这种纯粹的ghs反而没有神父笑话那种建政味了","关于神父的笑话融合了反权威主义、反教会情绪、同性恋幽默和历史典故。

然而，关于修女的笑话却完全缺乏这四个要素。充其量，它们只是编造一些性压抑的轶事或低俗的笑话。这种纯粹的性内容缺乏关于神父的笑话中所蕴含的政治意味。",ko
75,修女笑话基本就是纯粹的炫压抑笑话,关于修女的笑话基本上都是些令人沮丧的笑话。,ko
76,职业道德的锤是凭空多出来的，耶稣会只是多了个信仰的购买渠道，,职业道德的铁锤仿佛突然落下。耶稣会只不过又多了一条用金钱收买人心的渠道罢了。,ko
65,坚决抵制和唾弃任何为恐怖分子，他们的行为让人发指，狗屁的圣战，让他们淹没在人民群众的汪洋唾沫星子当中！,我们坚决抵制并鄙视一切恐怖分子。他们的行径令人发指，他们所谓的圣战纯属无稽之谈。愿他们被人民的仇恨淹没！,fr
66,哦？教会只有女人是吧？什么合欢宗,真的吗？所以这个教会只招收女性？这个合欢派是什么？,fr
71,[嘻嘻]太逗了，中国清理外国人的昭告才发布，美国立刻进行反击！两国心知肚明的spy人员棋子大清理中~~~//@陶红兵: 猜想：如果美国要求根据对等原则，在中国开设基督学院，招收中国人入校学习，中国政府怎么办？,【呵呵】这真是太搞笑了！中国刚宣布驱逐外国人，美国就立刻反击！看来两国都心知肚明，他们正在清洗一大批被当作傀儡利用的外国人~~~//@陶洪兵：猜猜看：如果美国要求中国建立基督教大学，并按照对等原则招收中国学生，中国政府会作何反应？,ko
67,所以啊，看清那种大教会的真面目了吧,所以你已经看清了这些伟大教会的真面目，是吗？,fr
77,你俩在干啥！ //@任志强:那地方的金上帝不认识你吧。  //@潘石屹:上帝指引着我，保护着我。  //@任志强:去天堂拜佛？小心迷路回不来了。,你们两个在干什么？！//@任志强：那边的金神大概不认识你们。//@潘世义：神明指引我，保佑我。//@任志强：去天上拜佛？小心别迷路了，再也回不来了。,en
78,基层管理不到位，原本该有宗势力欠缺，乡镇年轻人外流，基督教这种以帮扶互助旗号的宗教势力自然会占据生态位,基层管理不善、缺乏宗教支持以及农村地区年轻人外流，使得基督教这种以互助支持为幌子的宗教，自然而然地在该地区占据了一席之地。,en
68,要是哪天有个基督徒在跟你挣个输赢哒，估计你又得去找阿訇啦呐,如果基督徒跟你争论，你可能得回去见见伊玛目。,fr
64,"沃尔科
15
——————————————
我透过面具观察着基督狗。
背地里用军用手势给女孩打着信号
“你有没有冰毒？”
为了保险起见，我用基督徒听不懂的日语再次重复了一边。
“あなたは覚せい剤？ ”
@浪漫冰兰","Volko

15

—————————————— 我透过面罩观察着那只基督教犬。

我偷偷地用军用手势向女孩示意：

“你有冰毒吗？”

为了保险起见，我又用日语重复了一遍，那只基督教犬听不懂。

“あなたは覚せい剤？”

@RomanticIceOrchid",fr
58,佛珠本无法力，人们需要免罪卷，便开始讲究起来，仿佛以此就能得心安。心中有佛，日月星辰、一草一木都能带来平静，不安，岂能是日日跪拜就可以抚慰的？基于此，马丁路德才开始宗教改革，但在东方，每每看到虚伪的大师布道，我只会想一件事，他们一定智商很低吧，没有顿悟的能力，就敢不知畏地大放阙词,佛教念珠本身并无任何力量；人们开始关注念珠，是因为他们需要赎罪经卷，仿佛念珠能带来内心的平静。如果心中怀有佛陀的信念，那么日月星辰，乃至每一棵草木都能带来平静；一个人又怎能通过每日跪拜祈祷来消除内心的躁动呢？马丁·路德正是基于这种观念发起了宗教改革。然而在东方，每当我看到那些虚伪的大师们布道时，我总是想到一件事：他们的智商一定很低，根本不可能突然开悟，却还敢肆无忌惮地散播这些荒谬的言论。,de
