text,lang,tokenized_text,x,y,cluster_kmeans,cluster_hdbscan
"a Catholic style big mouth that can only add personal attacks!

hang a gun free sign on your home....",en,a catholic style big mouth that can only add personal attacks ! hang a gun free sign on your home ....,2.5103948,7.5476475,3,1
"Perhaps all the complaints registered about Fr Martin being given a platform is just an example of the Sensus Fidei in action. If we can't rely on the bishops to keep misrepresentations of the faith being disseminated in Catholic spaces, it's up to the laity to speak truth to power!",en,"perhaps all the complaints registered about fr martin being given a platform is just an example of the sensus fidei in action . if we ca n't rely on the bishops to keep misrepresentations of the faith being disseminated in catholic spaces , it 's up to the laity to speak truth to power !",7.1786604,9.598235,2,1
Catholic hospitals ship body parts from miscarriages as well. Quit listeing to fascists at Breitbart.,en,catholic hospitals ship body parts from miscarriages as well . quit listeing to fascists at breitbart .,2.481675,7.522734,3,1
"Nice anecdote. You think anyone who uses cannabis is like that? Again, just because you see a behavior doesn't mean it's the cause of something else. https://en.wikipedia.org/wiki/Correlation_does_not_imply_causation

Also. It's hilarious how you preach what a good Christian you are an then are literally smearing your neighbors. Why don't you go over there and have dinner with them if you think they are really in need of help? Maybe they do need help, and the government has to do it because the Christian next door decided they aren't worth his time. But based on how you associate things you probably wouldn't want to dirty your shoes that way – lest people start thinking you're a pot head, and then they might think you're also a pornographer and a pimp.",en,"nice anecdote . you think anyone who uses cannabis is like that ? again , just because you see a behavior does n't mean it 's the cause of something else . https : //en.wikipedia.org/wiki/correlation_does_not_imply_causation also . it 's hilarious how you preach what a good christian you are an then are literally smearing your neighbors . why do n't you go over there and have dinner with them if you think they are really in need of help ? maybe they do need help , and the government has to do it because the christian next door decided they are n't worth his time . but based on how you associate things you probably would n't want to dirty your shoes that way – lest people start thinking you 're a pot head , and then they might think you 're also a pornographer and a pimp .",4.951475,9.155847,2,1
"Trumpers are brainless spineless cowards who believe and worship everything that hate mongers put before them . They read the National enquirer or the globe and believe everything in the trash rags even that Trump is secretly  Elvis . They are sniveling cowards who dont know how to do anything but torment others . Theyre life sucks so why shouldnt anyone elses . Bunch of coward pussies . I watched a live stream of one of these cowards walking around with a camera amongst protesters mocking them and challenging them to a fight all under his breath . It wasn't until the protest broke up and they were some distance away that he had the "" courage "" to shout pro Trump crap .  Yea, your so brave . Weak pathetic no life , no value  cowards .  God should reach down and remove you all from the earth or drop you into ISIS' lap . Scum bags all of you",en,"trumpers are brainless spineless cowards who believe and worship everything that hate mongers put before them . they read the national enquirer or the globe and believe everything in the trash rags even that trump is secretly elvis . they are sniveling cowards who dont know how to do anything but torment others . theyre life sucks so why shouldnt anyone elses . bunch of coward pussies . i watched a live stream of one of these cowards walking around with a camera amongst protesters mocking them and challenging them to a fight all under his breath . it was n't until the protest broke up and they were some distance away that he had the `` courage `` to shout pro trump crap . yea , your so brave . weak pathetic no life , no value cowards . god should reach down and remove you all from the earth or drop you into isis ' lap . scum bags all of you",5.0597935,9.865361,2,1
Well thank God for the Niagara Catholic Schoolboard.  It's about time someone at the top of an organization stood up to this insanity.  Children rarely get confused about gender but they are sponges & this crap just feeds them this social contagion.   People have gone stupid supporting transgender diagnosis as if it is something to be celebrating.  Lupron the puberty blocker causes sterility and brittle bones.  They are supporting the chopping off of healthy body parts & putting people on life long hormones.  Young women are taking testostorone right now without knowing long term effects. There are no studies.  Sure Gender dysphoria is a medical condition that requires compassion & all people need to be respected but let's stop celebrating this.  The same thing has happened in Australia in their curriculum.  The Education Minister put an end to educating kids about transgender issues as there was a alarming increase in kids.  Kudos to the Niagara schoolboard for protecting their kids.,en,well thank god for the niagara catholic schoolboard . it 's about time someone at the top of an organization stood up to this insanity . children rarely get confused about gender but they are sponges & this crap just feeds them this social contagion . people have gone stupid supporting transgender diagnosis as if it is something to be celebrating . lupron the puberty blocker causes sterility and brittle bones . they are supporting the chopping off of healthy body parts & putting people on life long hormones . young women are taking testostorone right now without knowing long term effects . there are no studies . sure gender dysphoria is a medical condition that requires compassion & all people need to be respected but let 's stop celebrating this . the same thing has happened in australia in their curriculum . the education minister put an end to educating kids about transgender issues as there was a alarming increase in kids . kudos to the niagara schoolboard for protecting their kids .,4.6749845,9.377229,2,1
Wrong again.  The sin is in the spilling of seed to no procreative purpose.  It's no different than masturbation.  Besides the penis itself is involved in waste extraction and God apparently had no problem with that.,en,wrong again . the sin is in the spilling of seed to no procreative purpose . it 's no different than masturbation . besides the penis itself is involved in waste extraction and god apparently had no problem with that .,2.467489,7.7600975,3,1
"Sorry but I so disagree with you . I'm 61 years old, and it's not *simply part of urban life*.  Nobody has the right to touch your body without your permission. Whether it's an unwanted massage or a grope of the breasts, it is NOT SIMPLY URBAN LIFE LIKE HAVING YOUR BIKE STOLEN.. you see my dear, your attitude is just another mindset to allow men to do as they wish. In my day, we didn't speak about being groped, harassed, manhandled, raped, abused etc. Why???? because heaven forbid the neighbours might find out and think you were a slut. In my day, YOU ASKED FOR IT  was the norm and accepting any kind of touching, harassment or anything physically unwanted as * simply urban life* is to belittle a woman's feelings. I have lived through that era and I sure as hell don't want my daughter or granddaughter to live through that mindset. So no, you are wrong on all counts.let the #metoo continue it's viral publicity. Let's continue to speak out and against all forms of  harassment. !!!!",en,"sorry but i so disagree with you . i 'm 61 years old , and it 's not * simply part of urban life * . nobody has the right to touch your body without your permission . whether it 's an unwanted massage or a grope of the breasts , it is not simply urban life like having your bike stolen .. you see my dear , your attitude is just another mindset to allow men to do as they wish . in my day , we did n't speak about being groped , harassed , manhandled , raped , abused etc . why ? ? ? ? because heaven forbid the neighbours might find out and think you were a slut . in my day , you asked for it was the norm and accepting any kind of touching , harassment or anything physically unwanted as * simply urban life * is to belittle a woman 's feelings . i have lived through that era and i sure as hell do n't want my daughter or granddaughter to live through that mindset . so no , you are wrong on all counts.let the # metoo continue it 's viral publicity . let 's continue to speak out and against all forms of harassment . ! ! ! !",4.5740995,9.245514,2,1
"Who are you to question whether someone is Catholic? Your slanderous rant is highly uncivil,  and not in the least bit  ""Catholic"". Check out that commandment about not bearing false witness! 

HRC is an honorable public servant who follows the Methodist creed: to do all the good you can, for as long as you can to all that you can. I think Jesus would approve.

Lay off the sexist EWTN Kool-Aid!  FYI bragging about sexual assault is NOT ""stupid local room talk"" - it IS evil criminal behavior. Get real.",en,"who are you to question whether someone is catholic ? your slanderous rant is highly uncivil , and not in the least bit `` catholic '' . check out that commandment about not bearing false witness ! hrc is an honorable public servant who follows the methodist creed : to do all the good you can , for as long as you can to all that you can . i think jesus would approve . lay off the sexist ewtn kool-aid ! fyi bragging about sexual assault is not `` stupid local room talk '' - it is evil criminal behavior . get real .",2.919575,8.877795,3,1
They seem to be churning out Homo Snowflakiti in the US.,en,they seem to be churning out homo snowflakiti in the us .,2.7799168,7.0748987,3,1
"I'm a Unitarian, but would leave my church if they participated in this stupidity about illegals.",en,"i 'm a unitarian , but would leave my church if they participated in this stupidity about illegals .",2.503905,7.4420195,3,1
"All the way to the bank! 
.
Yes, Trump has told everyone he is a Mother F...... billionaire. 
.
If being a billionaire makes you wise than Jesus must have been stupid.
.
With all your wisdom Harry.",en,"all the way to the bank ! . yes , trump has told everyone he is a mother f ...... billionaire . . if being a billionaire makes you wise than jesus must have been stupid . . with all your wisdom harry .",2.72224,7.7632146,3,1
"I'm not really sure where to start with this article. I find it horrendous, to be honest. Yes, there are some valid issues with Knight's insurance etc. It's not unlike most any corporate insurance agency unfortunately. However, some of the issues addressed in this article are non-issues for a practicing Catholic, since the Knight's stance is on board with Catholic teaching and theology. It's not about right-wing/left-wing...there is a Magesterium, and I commend the Knight's for doing the best they can to adhere to that.",en,"i 'm not really sure where to start with this article . i find it horrendous , to be honest . yes , there are some valid issues with knight 's insurance etc . it 's not unlike most any corporate insurance agency unfortunately . however , some of the issues addressed in this article are non-issues for a practicing catholic , since the knight 's stance is on board with catholic teaching and theology . it 's not about right-wing/left-wing ... there is a magesterium , and i commend the knight 's for doing the best they can to adhere to that .",2.9020405,8.80949,3,1
Then you are calling Christ a liar?,en,then you are calling christ a liar ?,6.6632476,9.568624,2,1
"funny how these churches want to protect illegals who break the law, you think as a citizen that if i go and break a bunch of laws the church will protect me from the cops? seperation of state and government, ICE needs to walk in that church and arrest that criminal. sure do i feel bad for her kids that their mom is a criminal sure, but if i break the law and face jail whos gonna come running to protect me because my kids dont want me to go to jail. this crap about protecting criminals that are illegal immigrants just cause they are illegal immigrants is ridiculous.",en,"funny how these churches want to protect illegals who break the law , you think as a citizen that if i go and break a bunch of laws the church will protect me from the cops ? seperation of state and government , ice needs to walk in that church and arrest that criminal . sure do i feel bad for her kids that their mom is a criminal sure , but if i break the law and face jail whos gon na come running to protect me because my kids dont want me to go to jail . this crap about protecting criminals that are illegal immigrants just cause they are illegal immigrants is ridiculous .",3.5500083,8.035901,3,1
"What are those?
Nylons???

Everyone sells into the US market.
Man these lefties are stupid.
Thank god wee turfed out these dumbos",en,what are those ? nylons ? ? ? everyone sells into the us market . man these lefties are stupid . thank god wee turfed out these dumbos,6.684569,9.536199,2,1
Not surprised you support that twisted religion 😀,en,not surprised you support that twisted religion 😀,6.53933,9.259427,2,1
"OK, so-called Last Patriot, what about Catholic priests that hide behind their collar as they're raping children and they just get moved from parish to parish.  Isn't this the height of hypocrisy?  And what about the Catholic gay or lesbian church member.  Don't they have rights too?  This issue will wind back up in the US Supreme Court where it needs to be.",en,"ok , so-called last patriot , what about catholic priests that hide behind their collar as they 're raping children and they just get moved from parish to parish . is n't this the height of hypocrisy ? and what about the catholic gay or lesbian church member . do n't they have rights too ? this issue will wind back up in the us supreme court where it needs to be .",2.6456609,8.456753,3,1
Really? MSW is Catholic and Elaine's just being a jerk.,en,really ? msw is catholic and elaine 's just being a jerk .,2.3438246,7.975064,3,1
"Jesus Christ Travis,  you are an asshole. All the people who will die in this storm are stupid and just the product of natural selection? GFY",en,"jesus christ travis , you are an asshole . all the people who will die in this storm are stupid and just the product of natural selection ? gfy",6.7948313,9.741063,2,1
"Another who thinks the Church dates only since Vatican II, so sad really.",en,"another who thinks the church dates only since vatican ii , so sad really .",2.3779762,8.013847,3,1
She's just another political piece of shit exploiting the fears of morons for her own support. As an athiest I hate everything about her and her radical Christian terrorist tactics,en,she 's just another political piece of shit exploiting the fears of morons for her own support . as an athiest i hate everything about her and her radical christian terrorist tactics,6.4464097,9.691199,2,1
I'm sure our Lord will be quite pleased to hear your mockery of His mother.,en,i 'm sure our lord will be quite pleased to hear your mockery of his mother .,2.7479115,7.224683,3,1
