text,model_votes,average_prob,sampling_strategy_tag
可以直接扯下来,1/2,0.8252274791399637,uncertain_or_low_confidence
这就是一个精鱿一直在鼓吹，提出推动的,2/1,0.7617778182029724,uncertain_or_low_confidence
杀死吸血鬼之后确实还能捡到布道，但是不确定是不是以前扔的还是有其他邪教狂热分子，我觉得是杀死之前扔的。,2/1,0.6555046836535136,uncertain_or_low_confidence
孔子是一托大辩,1/2,0.8203885952631632,uncertain_or_low_confidence
没怎么玩过深海的 这个是要一直吃人吗,1/2,0.744534413019816,uncertain_or_low_confidence
越看越觉得这b牌脸都不要了，一费发现减一已经逆天，你是说发现的还是对面手牌可以保留所有额外效果先手出比对面还要快一回合,2/1,0.7450601855913798,uncertain_or_low_confidence
审判小游戏拉胯，因为请不起木村拓哉唱歌所以没有卡拉OK，战斗和剧情不错,2/1,0.8007951577504476,uncertain_or_low_confidence
"附：●《悲华经》节录：
“若闻我声发愿欲生我世界者，是诸众生临命终时，悉令见我与诸大众前后围绕。我于尔时入无翳三昧，以三昧力故现在其前而为说法。以闻法故寻得断除一切苦恼，心大欢喜，其心喜故得宝冥三昧。以三昧力故令心得念及无生忍，命终之后必生我界。”
（注：这可不是纯他力见佛，一定要注意，见瑱佛者必是三昧定心定境，具足见佛三力的！）",2/1,0.8140069246292114,uncertain_or_low_confidence
长生见到荒主说了一句，当年你没答应我的招揽跟我一起进仙陵是个错误的决定。为啥总有人觉得长生脑子里进石头了，猪油蒙了心，邀请一个壮年至尊禁区？,2/1,0.8806876341501871,uncertain_or_low_confidence
我还发现一个现象，就是回教也没有传教士。。。,2/1,0.8069177468617758,uncertain_or_low_confidence
"我觉得这个贴吧是我看到国内外割裂最严重的地方
我认识到国外这个群体的基本上清一色的支持加沙",1/2,0.834108293056488,uncertain_or_low_confidence
出个96g呗，把炮塔改一下就行了,1/2,0.7416436672210693,uncertain_or_low_confidence
"咱领地离天主教核心区又远，因地制宜改革信仰教义很合理吧，凭什么就失去普世牧首合一，跟咱敌对能拍圣战了
咱改的教义也没多异端啊，哪怕带上了那个改革信仰后仍然是原信仰领袖的教义好像也会失去普世牧首合一
按理来说应该是教义与原信仰偏差过大才变成敌对才对吧，游戏里那么多基督教分支都有普世牧首合一",1/2,0.859350840250651,uncertain_or_low_confidence
"JRPG+主角是战士+半即时回合制+不要动作+大剑/剑盾+中世纪+非二次元日漫画风
最后的故事
FF13-3雷霆归来
白骑士物语
真名法典2
钢铁世纪",2/1,0.7729075948397318,uncertain_or_low_confidence
我挂了水玛，西格玛，十罗，狼夫，兔头，家主，总督，东五堂，这些强的就是更强的4破55的G虫，大锤，伞神,1/2,0.8056557774543762,uncertain_or_low_confidence
们lp和lpp天上有人来着，交给时间，永接双人、永接xggdgg跟glygg自证,2/1,0.7036967277526855,uncertain_or_low_confidence
"我倒是觉得就应该锁tag
不然你怎么知道你玩的是法兰西还是西班牙，eu5毕竟不是vic3，主要玩法不是也不应该是内政
不过永久修正确实可以去掉",2/1,0.7793042063713074,uncertain_or_low_confidence
在？为什么给昔涟算二命增益，不愿意给缇宝11配置。最有未来的黄金裔我投一票缇宝风堇,2/1,0.7997919917106628,uncertain_or_low_confidence
@粉蓝福灵 安拉娅，你娃儿也是黑暗之魂，你就是雷尔弥勒的亲姐姐，你跟雷尔弥勒一样的银当好涩，你们姐弟两个果然是天生一对，你们都跟本公主下地狱呆着去吧→_→,2/1,0.910671611626943,uncertain_or_low_confidence
这个游戏缺的是正常的游戏玩家，而不是最有效率搞到40级然后“累了/困了/乏了，出个号”然后过段时间再找回继续出的工业垃圾。98H这个杆子的最大好处是泛用性，打狗、打阔里湖、打赤鮹、打亚马河、打折罗都可以参与而且体验都能接受，这对积累游戏兴趣坚持玩下去很重要。注意一点，攻略是要写给人的，不是写给机器的。,1/2,0.891726016998291,uncertain_or_low_confidence
评论区有正常人但是只能说很少，而且还要被喷。果然三角洲宗教干员骂不得，你敢打我？那不好意思我要给你发霹雳霹雳网豹你了,2/1,0.6458081205685934,uncertain_or_low_confidence
读档或从外面架子爬到顶，跳下去跳到屋顶,1/2,0.8154287536938986,uncertain_or_low_confidence
无,1/2,0.6883405447006226,uncertain_or_low_confidence
按揉时配合深呼吸，效果更优，每天早晚各 1 次，坚持 1 周，就能明显感觉肌肉没那么紧绷了。,1/2,0.8010221322377523,uncertain_or_low_confidence
只能买个耳塞了,1/2,0.7603784004847208,uncertain_or_low_confidence
"因为东正教依附于东罗马的世俗权力，也没有形成足够脱离世俗权力那样强大的势力。而天主教廷原本依附的西罗马已经彻底崩溃消亡了，并且逐渐和东正教会分裂而需要分庭抗礼
楼上老哥对三位一体的诠释说得好，教义之争背后隐藏的其实就是权力之争。比如一个常见的观点是罗马皇帝们对圣像破坏运动的支持就是在故意削弱普世教会的影响力，目的也确实是达到了。如果历史上就没有圣像破坏派让东罗马的君权持续压着教权一头，东罗马又像西罗一样亡于缺乏正统和“文明”的蛮族手中而不是历经千年才亡于有组织的奥斯曼帝国，也许真的会有一个君士坦丁堡为中心的普世牧首国出现也说不定，或者亡的早点，君士坦丁堡而不是罗马才是教宗国",1/2,0.6966271797815958,uncertain_or_low_confidence
全装能打赢乡绅诅咒术吗,2/1,0.8777721524238586,uncertain_or_low_confidence
我感觉不太能接受石板上手直接换打针了怎么样,1/2,0.8582513531049093,uncertain_or_low_confidence
带弟弟你也太baby了,1/2,0.7455825209617615,uncertain_or_low_confidence
板鸭要有这个投送能力还不如把脸上的英法干死,2/1,0.7388154069582621,uncertain_or_low_confidence
不懂这篇帖子,1/2,0.7529509663581848,uncertain_or_low_confidence
戳啦，生殖崇拜嘛（）,1/2,0.8677707115809122,uncertain_or_low_confidence
只要还有人看作者就会一直套下去,2/1,0.724777360757192,uncertain_or_low_confidence
dlc了还能说见不到坎诺特的是拿纯5星队开挑战自限不进洞？,2/1,0.7426323692003886,uncertain_or_low_confidence
还好我在14的时候抛了,1/2,0.7310563325881958,uncertain_or_low_confidence
难顶，真理战胜我打了一次就再也没试过了，真的难顶,1/2,0.7213687896728516,uncertain_or_low_confidence
不能回溯到公元零年，因为只能回溯到林可觉醒替身的时候。,1/2,0.7673036456108093,uncertain_or_low_confidence
数值确实很保守，越用越觉得是做了精心限制的。,1/2,0.7661582231521606,uncertain_or_low_confidence
moba游戏的观赏性fps比不了的，fps主要自己玩的爽，但是fps很少能有moba团战那种赏心悦目的操作,1/2,0.8178841471672058,uncertain_or_low_confidence
主教真有t0.5？有这么夸张吗，我觉得最多t1了不起了。小贷如果改成获得纹章才能奶，这卡就一点用都没了，相当于直接砍死，一张奶10扣10的卡有什么用吗？,2/1,0.6661765178044637,uncertain_or_low_confidence
"外形的话，我整的图貌似不大对劲，主要是看不太出前后的变化，建议大伙们多参考5楼的图。
发帖不必对，自有高人指正，对吧？所以大伙们还是要多发帖呀。当军迷脸皮要厚，千万别不好意思呀。",1/2,0.7372001806894938,uncertain_or_low_confidence
"宝马7系 百万分之11
剩下的9款还包括：
奔驰C 百万分之24(死亡率最低的豪华运动轿车)
沃尔沃S80 百万分之29
凌志LS 百万分之30
帕萨特 百万分之35(死亡率最低的非豪华轿车)
宝马3系 百万分之35
高尔夫 百万分之45(死亡率最低的小型车)
萨博9-5 百万分之46
英菲尼迪G20 百万分之46
讴歌TL 百万分之47",1/2,0.8338594834009806,uncertain_or_low_confidence
askl被称为宗教干员一定和b站某个sbup乱测还破防对线无关吧,1/2,0.7354315718015035,uncertain_or_low_confidence
投的4，不明白价值观如此重要的东西为什么几乎没有取舍，每个国家开局都在一样的拉集权，拉自由民，拉创新，价值观能影响到的也就只有几个改革，还不如把eu4理念组搬进来根据价值观解锁（比如守旧➕属灵解锁宗教理念之类的）,1/2,0.6675131320953369,uncertain_or_low_confidence
"说的是背景里的阿拉比远征。
剧情简单来说就是贾法尔大帝崛起，统一了阿拉比各个城邦，并且贾法尔的背后有混沌恶魔，亡灵阿克汉与老鼠的支持协助。后面贾法尔带着阿拉比军队北上入侵南方王国，顺利征服了艾斯塔利亚。后面提利尔向帝国与巴托求援。帝国巴托均派出了远征军。最后远征军击败了恶魔 亡灵，老鼠与阿拉比。贾法尔大帝身死，统一阿拉比帝国解体，回归之前自由城邦时代",1/2,0.8174237211545309,uncertain_or_low_confidence
敬称也能哈气啊，也就爹妈爱你惯着你不在意你，到工作场合你去喊领导大名呗，总会遇到穿小鞋的，哦能说这种话的应该还没上班吧,1/2,0.7485524614651998,uncertain_or_low_confidence
"胡斯波米是这样的
不过丹麦不在神罗内本来是不容易被选上的，你留一个在帝国内有竞选权的一地新教小国很可能就不选丹麦了，而且还不需要打仗他就会同意胡斯主流。
至于后面你没被选上皇帝，多半是你在这时候有过扩，不然你这个体量再加上不少的外交声誉没理由不选你。",2/1,0.7850781679153442,uncertain_or_low_confidence
"差不多得了😅
V要同时操作豹子和鸟太费神，auto面壁人又没内味，我还是觉得尼禄简单好玩",1/2,0.8377031882603964,uncertain_or_low_confidence
兄弟们已经解决了，在匈牙利放了几个自由市，出了新教,1/2,0.8106439312299093,uncertain_or_low_confidence
还扶持傀儡呢，好了，这下为菲比做嫁衣了，神战到来直接变成菲比大人了,1/2,0.7697739203770956,uncertain_or_low_confidence
"伊姆 = 权力中心 = “地心说中心化”
世界政府 = 执行旧秩序的制度化权威 = 类比教会
路飞 = 太阳神尼卡 = 新秩序、自由与真理 = 日心说中心
黑胡子 = 黑洞 = 不确定因素 = 隐喻宇宙秩序混乱
黑胡子他是最难预测的变量，有时对抗路飞，有时又反制伊姆。
黑胡子是不可控变量，无论站在谁一边，都有可能进攻；他本身象征力量与历史发展的不可预测性，这点和现实中黑洞的性质非常契合。和他的暗暗果实一样，吞噬一切",2/1,0.8153855999310812,uncertain_or_low_confidence
一眼天主教同盟赢，大妈划水不上岸，毛子打不了多久就得破产,2/1,0.7940371632575989,uncertain_or_low_confidence
厉害了，不过这歌确实带有悲伤和忧郁的感觉,2/1,0.8489385644594828,uncertain_or_low_confidence
每天对着他的照片抠鼻屎，来告我,2/1,0.8596327106157938,uncertain_or_low_confidence
是的，1108w已经证明了我们的能力，我相信这个数据的含金量这些b公司比我们更清楚意味着什么，剩下的问题就是我们能看到但是暂时无法解决的，交给时间保持希望就是我们能做到最好的应对方式了还是那句话，挣不到这份钱遗憾的不是我们而是他们，大家焦虑的时候重温bgs好吗，相信💛色的力量,1/2,0.9139435092608134,uncertain_or_low_confidence
6万保费出吗,1/2,0.7020526130994161,uncertain_or_low_confidence
我是支持把水母剁了喂狗的，谁不愿意清算找谁去,1/2,0.8772400816281637,uncertain_or_low_confidence
看着像换装，这样就可以当养儿子玩了,1/2,0.8425513307253519,uncertain_or_low_confidence
鸡儿vs未粉单体，鸡儿vs日标，鸡儿vs老圣，鸡儿vs灾厄，鸡儿vs卡黑,2/1,0.8281397819519043,uncertain_or_low_confidence
还有兰花螳,2/1,0.8706008195877075,uncertain_or_low_confidence
喜欢佘看她线下做采访的时候感觉挺好的比较随和但很不喜欢man这个角色，不止又当又立还装以为自己气场大开实际像个不知道哪里跑出来的精神科病人一样还有她说的歪理也就刘艳，amber这种没主见的人言听计从，这两个人也很讨厌,1/2,0.8252320686976115,uncertain_or_low_confidence
那你觉得这吧应该谁投,1/2,0.8305264115333557,uncertain_or_low_confidence
"我记得之前看过一个博主的介绍，说是星灵的繁殖器官和人类完全不一样，嗯，就是他们那个神经束
所以他们平时就是靠那东西来繁衍后代？即便是切了一段也没问题吗？
所以理论上来说大主教就是下面是光的也应该没问题吧？至少你看不见你认为的东西",1/2,0.821969191233317,uncertain_or_low_confidence
少玩点废萌就行，废萌基本上都是你说的这种量产型木头亚撒西人,1/2,0.830039918422699,uncertain_or_low_confidence
我觉得青枝可能产自七丘,2/1,0.7375601927439371,uncertain_or_low_confidence
"咋不拿大号来发?
小号说这些真没意思。",1/2,0.8271414438883463,uncertain_or_low_confidence
不知道这一作还有没有洗脑中心,1/2,0.8028146227200826,uncertain_or_low_confidence
尾巴呢，今天刚被砍了一条尾巴移动-了30多,1/2,0.7167478601137797,uncertain_or_low_confidence
前言碎碎念不想看直接跳过：深海队是我投入练度最多（人均满练双模组）皮肤买的最多但平时最没用的分队，所以一般有这种阵营活动我一般都会先选深海队玩玩，但是前两天不会玩，疯狂试错几十把感觉没输出放弃了，投入拉特兰谢拉格的怀抱，但是拉特兰谢拉格太看脸了，要么天胡局要么11回合选不到关键角色叠层起不来直接暴毙，单人通关率个人感觉只有6成，要不说这玩法有毒，这几天开了上百把，拉特兰谢拉格甚至萨尔贡都玩腻了，主要是这3个分队都太看脸，抓牌不好叠不到高层就玩不了，但是深海队不一样，只要学会了，抓牌不用看脸，容错空间大，发帖前我特意打3把单人绝境都轻松过关。,1/2,0.8153858780860901,uncertain_or_low_confidence
雷古拉新更新的东亚部分没人翻译，又乱码,2/1,0.8324950337409973,uncertain_or_low_confidence
不是吧，好像触发了第一次，后面每次十字军都会出歧路，直到东罗裂开,1/2,0.7468497355779012,uncertain_or_low_confidence
日本那个自慰队是什么臭鱼烂虾，主要是日本本土很多美军基地，现在考虑应该是怎么和这些美军基地打,2/1,0.7944532632827759,uncertain_or_low_confidence
就跟15级大主教和14级大主教体验完全不一样，减少运营操作还省下一大笔造人口的钱，加强某一指挥官与其整一堆花里胡哨的威望加成不如直接整个开局满人口，基本各个原地飞升成t0,2/1,0.8071825504302979,uncertain_or_low_confidence
一看就是靶场，屋顶上还插着一只箭，作者挺幽默的。,1/2,0.8480206529299418,uncertain_or_low_confidence
汉堡➕鸡块好像贵一块钱,2/1,0.746942142645518,uncertain_or_low_confidence
军事化就是这游戏里面的最大答辩，50容量换10训练，还不是永久的，我玩新教普鲁士都把这破玩意切成其它政体，只有大后期可以切回来，普鲁士没这军事化，本身理念打仗也很强了，拿到白宫在切回来,2/1,0.817252536614736,uncertain_or_low_confidence
假如存在两把刀，那么从2004年甚至追溯到1997年，再往后解读金刚经的谱曲，解读弹词话本，解读山歌，解读这场网暴，所有的疑点全部都有说的通的逻辑了,1/2,0.7608956893285116,uncertain_or_low_confidence
🦽飞船,1/2,0.7691998680432638,uncertain_or_low_confidence
"太难受了，又把疾驰组件踢掉了
老老实实打前中期吧，受不了了",1/2,0.7177905241648356,uncertain_or_low_confidence
不信派,1/2,0.8699066638946533,uncertain_or_low_confidence
"你们知道，他们为什么过个聚会日也要参照犹太人的方式？
因为犹太民族有一个大杀器：就是十分之一的奉献。那是人家民族的独有制度所决定的。
你们如果按照犹太人的安息日来守，就一定是落入陷阱。
-------------
安息日已被废除，但我们仍然习惯于：（1）在规定的日子里聚会听道、擘开奥秘的圣餐之饼和公开祷告；（2）允许仆人和工人们免去他们的劳动。
主在吩咐安息日时，对这两件事都有所考虑，这一点不容置疑。
甚至犹太人的做法也充分证实了第一点。
摩西在申命记中的这些话证明了第二点： “使你的男仆和女仆和你一样安息。要记念你在埃及地作过仆人”。
在出埃及记中也是如此：“使你的牛和驴可以安歇，使你婢女的儿子和外乡人可以安歇”。
谁能否认这两件事对我们和对犹太人一样合适呢？
上帝的话语要求我们举行教会聚会；根据我们的日常经验，我们很清楚我们是多么需要这些聚会。
除非有指定的日子，否则怎么能举行聚会呢？
根据使徒的指示，“一切事情”都要在我们中间“有条不紊地进行”。
但是，如果没有这一规定，就不可能保持秩序和礼仪，以至于如果废除这一规定，教会就会立即面临崩溃和毁灭的危险。
但如果我们与主为犹太人设立安息日的目的一样，是为了缓解同样的需要，那就不要说这与我们无关。
因为我们最仁慈、最宽容的天父，要照顾我们的需要，并不亚于犹太人的需要。
但是，也许有人会问，为什么我们不在每一天都聚会，从而消除所有的日子区别呢？
我衷心希望这样做；真正的属灵智慧很值得每天分配一些时间给它；但如果许多人的体弱不允许每天聚会，而爱的规则又不允许我们要求他们更多，那么，我们为什么不遵守上帝的旨意施加给我们的规则呢？",1/2,0.8070859313011169,uncertain_or_low_confidence
左手抽只想麦🐢🍬的gs，右手抽圣母玛利亚转世的唇笔mmr,2/1,0.7487622698148092,uncertain_or_low_confidence
机器教会这条线真不如埋了，写的好上限最多底特律，写的差就是01，幻神幻魔一念间,2/1,0.7596723039944967,uncertain_or_low_confidence
"绿除亖无全尸，🇮🇱以女王美神降临
点击展开，查看完整图片",1/2,0.8851044575373331,uncertain_or_low_confidence
"第一次玩就看到奥斯曼变成天主教骑士团。
而且档也好奇怪，奥斯曼没吃马穆，反而被马穆啃了一口，勃艮第没被联统，白羊没被黑羊吃掉。",2/1,0.826034943262736,uncertain_or_low_confidence
弩手40，铁锤40，弩车投石车各5架攻城,1/2,0.7670839230219523,uncertain_or_low_confidence
不好怎么投到新书投资帖去了？我日,1/2,0.7506005565325419,uncertain_or_low_confidence
矮子里面拔高个，有点东西但不多,2/1,0.7925253113110861,uncertain_or_low_confidence
"如果他存心要破坏，那他被各种喷也没话说
但夜雨是真的想干好事情啊，且干且被喷且反被喷你说这多痛苦
请正确理解我的上一句，绝对没有涉黄，反正我混百度三百年我可以告诉你一个真理
真理就是：
每一个贴吧！真心！不骗你！每一个贴吧的第三大吧主都是最痛苦的！
干活最吃重的，发贴量最大的，箭垛最明显的，被小吧抱著哭诉最频繁的",2/1,0.7878374258677164,uncertain_or_low_confidence
打起来真的能赢吗，我记得之前剧情里七十不干预的话，机械教会把人类和帕弥什给全部打崩了,2/1,0.8637826840082804,uncertain_or_low_confidence
新教吧，讲究因信称义，也就是说什么人都能来当邪教头子,2/1,0.6846499045689901,uncertain_or_low_confidence
实在受不了就直接修改开无双，全杀了就好了，不过某些出生的npc看着还是难受,2/1,0.8034911553064982,uncertain_or_low_confidence
这边有单独的体育学院，和他们住一个宿舍区就够折磨了，骑个电动车随意掉头和并行，在路上抽烟熏晕路人，半夜随意发出神秘响声扰民,2/1,0.8692834377288818,uncertain_or_low_confidence
askl就是那种尴尬不上不下的干员。这干员出的时间节点确实不好，标准限定卡池前干员。然后又是一个地刺。当时很多人为了攒限定都没抽。持有率很低。就有不少人诋毁。那些抽了的人发现用着还不错，就一直想给askl翻盘。结果最尴尬的是后面限定池是方舟最强限定池维罗双雄。后面更是askl稍微一有高光但是都不持久，很快就被优化了。,2/1,0.8622133334477743,uncertain_or_low_confidence
敌军来到跟前，共和国的部队缺补给不太会大规模冲击我的防线，而目前我暂时打不动河间部队，看样子还不是攻击的时候，花了几个月时间静坐，期间消灭了几波登陆部队。,1/2,0.773126463095347,uncertain_or_low_confidence
然后考验也不是没有过，就光记得恶魔考验过鸽太子把这人提溜到山上指着天下万国说点好像跟隔壁那个叫波旬的家伙比较像的话什么当为转轮圣王之类的云云,1/2,0.7851402560869852,uncertain_or_low_confidence
彳亍,1/2,0.7192321618398031,uncertain_or_low_confidence
杀先知那一刻起，他就不是人了！,1/2,0.7267739772796631,uncertain_or_low_confidence
"大哥啊。您愁死俺了!!!!
你说“但却为了让自己的幕僚科甲中式”。我的这个剧本的故事核心就是以这个事件来改编的。大哥。您先仔细看看我剧本。还有，他那个幕僚姓什么？具体是那一次的文科举？ 肃顺采用了什么办法来帮那个幕僚？
俺这剧本的中心，就是根据肃顺手下2个幕僚的真实事件改编的。。。。大哥您能不能别闹了？",2/1,0.8100093007087708,uncertain_or_low_confidence
"读读老马的《冰与火之歌》，就知道里面的骑士到底都是些什么东西，这本书不仅仅是架空奇幻小说，而是真真正正对于欧洲中世纪的描写
再读读菲利帕·格里高利的英国王朝系列小说，以及改编的电视剧，就可以了解欧洲贵族们过的都是什么样的生活",1/2,0.8351529041926066,uncertain_or_low_confidence
法国佬国力不行，没办法撑起一个完整的国防体系。只能投机取巧。结果搞成不伦不类,2/1,0.5892614523569742,uncertain_or_low_confidence
院长已经解除了我的宵禁，让我去找鲁道夫拿装备，结果我去找鲁道夫直接被抓了，是bug还是阴谋？,2/1,0.7652378877003988,uncertain_or_low_confidence
18年十月还有魔禁三呢,2/1,0.7774306138356527,uncertain_or_low_confidence
把燃油换无人机,2/1,0.7748884558677673,uncertain_or_low_confidence
"亏我打了一大段，
帖子消失了，ennn
总之，解了，
整体拼拼凑凑出来是这样的
第一第二纪，上帝母巢生欧弥贝拉吉达斯姐弟
欧弥贝拉和巨人王杀死窃取吉达斯身份
远太莉莉丝杀死窃取欧弥贝拉身份
.
第四纪隐匿贤者被母巢活化
.
诡秘到宿环时间线
卢米安救了愚者信徒，愚者预感卢米安有用给了印记，
卢米安的印记聚合了奥萝尔，
达成了“姐弟”“穿越者”“灰雾气息”“太阳教区”几个条件，触发贤者灌注白纸信使知识
奥萝尔召唤白纸，导致神秘学羊水改造科尔杜村环境，
夜夫人接受神谕进入科尔杜村筹备神子降生，
夜夫人和神甫呼呼，
愚人节和桑松家族搭上线，出售唤魂术，
奥萝尔越来越精分，洛希登场，
亚造在某个时期登场，放弃奥萝尔，派🦎平衡各方势力，筹备计划
洛希蛊惑神甫，发展宿命信徒，
宿命信徒大战母神信徒，神甫击杀婴儿欧弥贝拉，
夜夫人离开，吉达斯被留下，
宿命仪式开始，菠萝正在降临，阿蒙正在潜行，
奥萝尔推开卢米安，卢米安情绪激动引来愚者注视，愚者一个眼神重创菠萝，
科尔杜村毁灭，村民毁灭，吉达斯毁灭，奥萝尔毁灭，
愚者将菠萝，阿蒙，村民灵魂碎片，吉达斯碎片，奥萝尔碎片封印在卢米安体内，
卢米安陷入循环，
宿命之环第一卷，
卢米安和吉达斯（肿胀断手）签订契约（受契之人获得旅行能力），
第三卷，骄傲太阳和月夫人呼呼，利用太阳神子配合小红击杀香槟伯爵，小红时隔xxxx年重返天使之王境界.jpg，因为我是骄傲的太阳🌞
月夫人神子死亡，被尊尊宝将父女关系转让给欧弥贝拉，欧弥贝拉帮助夜夫人跑路，亚造给桑松下暗示，
卢米安击杀堕落大地神父，获得脐带，
卢米安在班西港玩转密契，
后续和咸鱼倒吊人讨论，吃掉了脐带，
卢米安冥界大冒险，
卢米安进入流放城，肿胀断手拼尸块 ，成为001代行者，
漩涡大计划，母神回收美神之影，
阿蒙念报告，卢米安转魔女，亚蒙罗西共斗无脑不定之雾，外神-1，
第六卷，
卢米安密契灾祸城
母神打算按死尊尊宝结果不需要出手，舔狗镜伏笔揭开，最初安排上帝安排亚当安排奇克，天尊通过镜中人计划，疑似看到最初镜中人，尊尊宝绝望，尊尊宝获名尊尊宝，嘴强王者卢米安蹭魔药消化，
第七卷干啥了来着，哦升不老魔女，
密契西大陆，
升天气术士，全面开战，母神派出亵渎之牌拥有者某位血族抓捕卢米安，
奇克抓住卢米安，进入特殊镜世界，欧弥贝拉出生，
奇克卢米安呼呼，
镜中的最初造物主设定公开，上帝灾祸城后手公开
阿蒙还在打工，单箭头简娜牺牲救卢米安，奥萝尔说：“交给我”
卢米安化身三头人，内含镜中最初碎片，简娜碎片，魔女分身，图铎呃复活失败后手，
小红大战三头人，
烈阳开上帝污染模式，
烈阳被上帝利用欧弥贝拉象征战击败，
黑夜到达现场，
烈阳寻死挂掉，莉莉丝沉睡，
亚造跳混沌海，
母神利用欧弥贝拉象征战降临地球，
南北大陆毁灭，
亚造掀起混沌海救世，愚者联手制造保护区，西大陆燃命，
奥黛丽梦中跳舞💃
目前……
.
卢米安给小红磕头（不是），小红放弃竞争，
卢米安挥拳亚造（给小红挥的）
卢米安联手阿蒙，带七神赐福兵偶大战魔女教派，
奇克点了，
分赃
（省流，完）
（实话实说，我不记得吉达斯流放城尸块和灵界生物身体有没有特性了，
不然我怀疑美神之影是吉达斯的特性，不然漩涡计划没必要专门搞这东西）
（顺带一提，尊尊宝的操作我看不懂，上帝和母神可能在科村，甚至更久之前就达成联系了，玩的就是象征战，
尊尊宝操作，包括但不限于给月夫人的太阳神子关系进行转让，曼德拉草，梦节神孽分身，超星飞船黑洞灭世，克莱恩镜中人，
科尔杜村，愚人节搭线桑松家族，不记得是不是天尊指示了，
但我没看懂他的操作……）
（综上所述，科村是欧弥贝拉吉达斯姐弟的象征战的送墓）",1/2,0.6611678798993429,uncertain_or_low_confidence
应该是验车的时候工作人员打开的，一个半月后我加玻璃水发现这个盖子没关上，现在我手动关上了,1/2,0.8128575682640076,uncertain_or_low_confidence
还是双生子，觉得不满意能补发个胖子,1/2,0.7928159634272257,uncertain_or_low_confidence
现在看下来至少对于S妹她是没成年就和P姐一起被贬或遣到人间了，这可能是一个伏笔（S妹其实至少挺恋家和想母亲的，其中搞不好涉及一些很复杂的事情）。,2/1,0.9018286863962809,uncertain_or_low_confidence
不是,1/2,0.7513512372970581,uncertain_or_low_confidence
这些东西有意思吗？没有婚姻这些天主教徒哪里来的？没有父母他们难道是石头里蹦出来的吗？,1/2,0.7003918886184692,uncertain_or_low_confidence
眼睛酸酸的,1/2,0.8394372264544169,uncertain_or_low_confidence
