text,method,group_id,hate_speech,christianity_related,annotation_id,annotator,average_prob,created_at,id,lead_time,model_votes,sampling_strategy_tag,updated_at
主につまずかない。ため。に｜十字架につ...ま？づかない者は幸いです｜私ではなくキリストⅡ。（？東洋から！の、風の便、りI...） Home >、 ブログ > 十字架につまづ？かない者......は...幸い。です > 主につ·まず？かないために いつもただキリストを？思う｜？ ？｜エクレシ...ア、この不思議なもの,AEDA_Only,520.0,0,1,1641,1,0.4597031871477763,2026-02-10T14:53:28.071667Z,23108,26.35,1/5,uncertain_or_low_confidence,2026-02-10T14:53:28.071685Z
祝福あれ、主の御名によって来る人に。私たちは主の家からあなたたちを祝福する。｜上にあるものを求めなさい｜私ではなくキリストⅥ（東洋からの風の便りIII） Home > ブログ > 上にあるものを求めなさい > 祝福あれ、主の御名によって来る人に。私たちは主の家からあなたたちを祝福する。,original,521.0,0,1,4705,1,0.4626459280649821,2026-02-19T08:24:55.576058Z,23117,2.338,1/5,uncertain_or_low_confidence,2026-02-19T08:24:55.576088Z
主の御名によって来られる方々は祝福されます。主の御家より、あなたがたを祝福します。 | 天上のことを求めよ | 私ではなく、キリスト VI（東方の知らせ III）ホーム > ブログ > 天上のことを求めよ > 主の御名によって来られる方々は祝福されます。主の御家より、あなたがたを祝福します。,BT_DeepL_EN,521.0,0,1,4705,1,0.4626459280649821,2026-02-19T08:24:55.576058Z,23117,2.338,1/5,uncertain_or_low_confidence,2026-02-19T08:24:55.576088Z
主の御名によっ、て来られる方々は祝福されます。主の御家よ...り、あなたが...たを。祝福します。 | 天上のことを求！めよ | 私ではなく、キリスト· VI（東方の知らせ III）ホー·ム > ブログ > ！天上、のことを？求めよ... > 主の！御名によって？来られる方々...は祝福されます。主の御家より、あなたがたを祝福し！ます。,BT_DeepL_EN_AEDA,521.0,0,1,4705,1,0.4626459280649821,2026-02-19T08:24:55.576058Z,23117,2.338,1/5,uncertain_or_low_confidence,2026-02-19T08:24:55.576088Z
祝福あ·れ、主の御名によ、って来？る人に。私た？ちは主...の家からあな。たた。ちを祝！福。する。｜上にあるものを求めなさい｜私ではなくキリスト？Ⅵ（東洋。からの！！風の便りIII） Home？ > ブログ > 上にあるものを求めなさ·い >·。 祝福あれ、主の？御名によって来る人に。、、私たちは主の家からあ...なたたちを祝！福す...る。,AEDA_Only,521.0,0,1,4705,1,0.4626459280649821,2026-02-19T08:24:55.576058Z,23117,2.338,1/5,uncertain_or_low_confidence,2026-02-19T08:24:55.576088Z
[メシヤ講座]戦後GHQから信仰を問われ 特選集no.134（平成24年3月分） | 世界メシヤ教 歴史の古いキリスト教よりも、新しいはずの世界救世教の方が信仰が形骸化してしまっているといえるのかもしれない・・・。 自然農法 観音信仰 マッカーサー,original,522.0,0,1,5076,1,0.4565819104512532,2026-02-24T09:57:54.707563Z,23128,298.23,1/5,uncertain_or_low_confidence,2026-02-24T09:57:54.707583Z
[救世主講義]戦後GHQによる信仰の問い詰め選集第134号（2012年3月）｜世界救世主教会長い歴史を持つキリスト教と比較すると、より新しいはずの世界救世主教会の信仰は、かえって空洞化が進んだと言えるかもしれない…自然農法・観音信仰・マッカーサー,BT_DeepL_EN,522.0,0,1,5076,1,0.4565819104512532,2026-02-24T09:57:54.707563Z,23128,298.23,1/5,uncertain_or_low_confidence,2026-02-24T09:57:54.707583Z
。[救世主講義]戦後GH？Q...による信仰の問い詰め選、集第1·3？...4号（2012年...3月）｜世？界救世主教？会？長い歴史を持つキリスト教と比較すると、。より新しい、はずの世界救世主教会の信。仰は、！かえって空·洞化が進んだと言...えるかも？しれない…自·然農法・観音信仰・マッカーサー,BT_DeepL_EN_AEDA,522.0,0,1,5076,1,0.4565819104512532,2026-02-24T09:57:54.707563Z,23128,298.23,1/5,uncertain_or_low_confidence,2026-02-24T09:57:54.707583Z
[、...メシヤ講座]戦後G·。H·！Qから·？信仰を！問われ 特選集no.134（平成24？年3月分）！ | 世界メシ！ヤ教 歴史の古いキリス...ト教よ？。りも、新しいはずの...世界救世教の方、が？信仰が、形骸化。してしまっていると...いえ·るのかもしれない・・・。 自然農法 観音信仰 マッカー？サー,AEDA_Only,522.0,0,1,5076,1,0.4565819104512532,2026-02-24T09:57:54.707563Z,23128,298.23,1/5,uncertain_or_low_confidence,2026-02-24T09:57:54.707583Z
神学校行って今は執事の澄は若い頃に女性の飲物に目薬混ぜたんでしょ…クズだし1回目の神学校推薦取り消されたの彼の女性関係だって言われているよ。 こんなの教会から推薦して聖職者とか解雇になった伊藤高章執事の二の舞になるんじゃないかと心配してます。,original,523.0,1,1,3697,1,0.4149790108203888,2026-02-17T14:00:33.822995Z,23136,13.054,3/3,uncertain_or_low_confidence,2026-02-17T14:00:33.823015Z
スミは神学校に通い、今は助祭だが、若い頃は女性の飲み物に目薬を混ぜたんだろ？あいつはクズだ。最初の神学校推薦が女性関係で取り消されたって話だ。助祭の伊藤孝明みたいに、教会に推薦された挙句、聖職から解雇されるんじゃないかと心配だ。,BT_DeepL_EN,523.0,1,1,3697,1,0.4149790108203888,2026-02-17T14:00:33.822995Z,23136,13.054,3/3,uncertain_or_low_confidence,2026-02-17T14:00:33.823015Z
スミは神学！校に通い、、今は助祭だが。、若い頃は女性の飲み。物に目薬を混ぜたんだろ？·あいつ？、はクズだ。最初の神学校推薦が女性関。係で取り消？され...たって、話だ。助祭、の伊藤孝·？明みた。いに、教会に推薦された？挙句、聖職から解雇？、されるんじ。ゃない！か？と心配だ。,BT_DeepL_EN_AEDA,523.0,1,1,3697,1,0.4149790108203888,2026-02-17T14:00:33.822995Z,23136,13.054,3/3,uncertain_or_low_confidence,2026-02-17T14:00:33.823015Z
神学校...行って今は？執事の澄は若い頃に女性の飲物に目薬混·ぜたんでし...ょ…クズだし1回目の神学校推薦取り消されたの彼の女性関係、だって言われているよ。 こ、んなの教会から推·薦して聖職者とか解！雇になった伊藤高章執事の二の舞になるんじゃな...いかと。、心配してます、。,AEDA_Only,523.0,1,1,3697,1,0.4149790108203888,2026-02-17T14:00:33.822995Z,23136,13.054,3/3,uncertain_or_low_confidence,2026-02-17T14:00:33.823015Z
キリスト教映画「敬虔の奥義：続編」抜粋シーン（６）主イエスは神の子であるか、それとも神自身か？ 日本語吹き替え | 全能神教会 福音映画抜粋シーン 783,original,524.0,0,1,3655,1,0.5726812978585561,2026-02-17T13:11:09.955592Z,23138,5.032,1/5,uncertain_or_low_confidence,2026-02-17T13:11:09.955606Z
キリスト教映画「神の神秘：第2部」抜粋シーン（6）主イエスは神の子か、それとも神ご自身か？日本語吹替版｜全能神教会福音映画783より抜粋シーン,BT_DeepL_EN,524.0,0,1,3655,1,0.5726812978585561,2026-02-17T13:11:09.955592Z,23138,5.032,1/5,uncertain_or_low_confidence,2026-02-17T13:11:09.955606Z
キリス...ト教映画「神の、神秘：第2部」。...抜粋シーン（6）主！イエスは神、の子か、それとも神！ご自身か？日本語吹替版｜、全能神教会福音映画783より抜粋シーン,BT_DeepL_EN_AEDA,524.0,0,1,3655,1,0.5726812978585561,2026-02-17T13:11:09.955592Z,23138,5.032,1/5,uncertain_or_low_confidence,2026-02-17T13:11:09.955606Z
キリスト教映画。「敬虔の奥義。：続編」抜粋シーン（！６）主イエスは神の子であるか、それとも神自、身？か·、？ 日·本語吹き替え | 全能。神教、会 福音映、画抜。粋シーン 783·,AEDA_Only,524.0,0,1,3655,1,0.5726812978585561,2026-02-17T13:11:09.955592Z,23138,5.032,1/5,uncertain_or_low_confidence,2026-02-17T13:11:09.955606Z
高橋の守護霊として、「フォワイ・シン・ワォワイ・シンフォー」という霊が存在していることを教えた（後にこれらの霊は、モーゼとイエスの霊であることが明らかになる）。(1) - ＵＦＯアガルタのシャンバラ　日本は津波による大きな被害をうけるだろう レプティリアンは、白色人種であるアーリ…,original,525.0,1,1,1020,1,0.4315268794695536,2026-02-03T01:47:28.323803Z,23139,8.9,2/4,uncertain_or_low_confidence,2026-02-03T01:47:28.323835Z
高橋の守護霊として「フォワイ・シン・ワワイ・シンフォ」という精霊が存在すると教えた（これらの精霊は後にモーゼとイエスの霊であることが明らかになる）。(1) - UFOアガルタのシャンバラ：日本は津波により甚大な被害を受ける。爬虫類人はアーリア人種、白人種である…,BT_DeepL_EN,525.0,1,1,1020,1,0.4315268794695536,2026-02-03T01:47:28.323803Z,23139,8.9,2/4,uncertain_or_low_confidence,2026-02-03T01:47:28.323835Z
高橋の守護霊として...「フ、ォワイ・シン・ワワイ·・シンフォ」という精霊が存在すると教...えた（これらの！精。霊！は後にモーゼとイエ...スの霊であることが明らかになる...、）...。...(1) - UFOアガルタのシャンバラ：日？本！は津波·により甚大！な被害を受ける。爬虫類·人はアー。リア人·種、白·人種で·...ある、·…,BT_DeepL_EN_AEDA,525.0,1,1,1020,1,0.4315268794695536,2026-02-03T01:47:28.323803Z,23139,8.9,2/4,uncertain_or_low_confidence,2026-02-03T01:47:28.323835Z
！高橋？の守護霊とし·て、「フォワ、イ・シン・ワォ？？ワ！イ·・シンフォー」という霊が存在していることを教えた（後にこれらの霊！は、モー·ゼとイエス...の霊であるこ...とが明！らか！になる）。(。1) - ＵＦＯアガルタのシャンバラ　日本は津波に！よる大きな被害を？うけるだろう ？レ·プ！ティ！リアンは！、白色人種であるアーリ…！,AEDA_Only,525.0,1,1,1020,1,0.4315268794695536,2026-02-03T01:47:28.323803Z,23139,8.9,2/4,uncertain_or_low_confidence,2026-02-03T01:47:28.323835Z
ここ一か月半ほどのTwitterの発信のまとめ vol.25 | ← マンデラエフェクトで、聖書の聖句個所がたくさん変わっている？という質問について ここ一か月半ほどのTwitterの発信のまとめ vol.24 →,original,526.0,0,1,1520,1,0.4689904153347015,2026-02-10T14:32:36.138930Z,23153,16.442,1/5,uncertain_or_low_confidence,2026-02-10T14:32:36.138946Z
過去1か月半のTwitter投稿まとめ vol.25 | ← 質問について：マンデラ効果は聖書の引用箇所を多く変えたのか？過去1か月半のTwitter投稿まとめ vol.24 →,BT_DeepL_EN,526.0,0,1,1520,1,0.4689904153347015,2026-02-10T14:32:36.138930Z,23153,16.442,1/5,uncertain_or_low_confidence,2026-02-10T14:32:36.138946Z
過去1か月半！のTwit·t...er投稿まとめ vol。.25 |！、 ← 質問について：マンデラ効果は聖？書の引用箇所を多く変。えた。のか？過！去1か...月半のTwi...tte、·r投稿まとめ vol.2...4 →,BT_DeepL_EN_AEDA,526.0,0,1,1520,1,0.4689904153347015,2026-02-10T14:32:36.138930Z,23153,16.442,1/5,uncertain_or_low_confidence,2026-02-10T14:32:36.138946Z
ここ一か月半ほど。、の...Twitterの発信のまとめ ！vol.、25· | ← マンデラエフェ！クト？で、聖書の聖句個所がた·。くさん変わっている？と。いう質問について、 ここ一か月半ほどのTw？？itterの発信のま·とめ vol.2。。！4 →,AEDA_Only,526.0,0,1,1520,1,0.4689904153347015,2026-02-10T14:32:36.138930Z,23153,16.442,1/5,uncertain_or_low_confidence,2026-02-10T14:32:36.138946Z
雑誌「百万人の福音」では、中村穣氏がディボーションを連載しています。 中身はカトリックの聖人の本です。 「カルメル山登攀」(十字架の聖ヨハネ)が使われています。,original,527.0,0,1,1582,1,0.4661952257156372,2026-02-10T14:44:39.932810Z,23156,4.893,1/5,uncertain_or_low_confidence,2026-02-10T14:44:39.932830Z
雑誌『百万人の福音』において、中村譲氏が信仰に関する文章を連載している。内容はカトリックの聖人に関する書物である。『カルメル山の昇り』（聖ヨハネ・デ・ラ・クルス著）が使用されている。,BT_DeepL_EN,527.0,0,1,1582,1,0.4661952257156372,2026-02-10T14:44:39.932810Z,23156,4.893,1/5,uncertain_or_low_confidence,2026-02-10T14:44:39.932830Z
雑誌『！百·万人の福音』におい...て、中？。村譲氏が信仰...に関す...る文章を連載している。内。容...はカトリックの聖人に、関する書物である。『カルメル山の？昇り』（聖ヨハネ・デ・ラ・クル！ス著）が使用されている·。,BT_DeepL_EN_AEDA,527.0,0,1,1582,1,0.4661952257156372,2026-02-10T14:44:39.932810Z,23156,4.893,1/5,uncertain_or_low_confidence,2026-02-10T14:44:39.932830Z
雑誌「百万人の福音...」では、中村穣氏が？ディ...ボ。ーションを連載しています。 中身はカトリックの聖人の本です。 「カル·メル山登攀」、(十？？字架の聖ヨハネ)が使わ、れています。,AEDA_Only,527.0,0,1,1582,1,0.4661952257156372,2026-02-10T14:44:39.932810Z,23156,4.893,1/5,uncertain_or_low_confidence,2026-02-10T14:44:39.932830Z
"マザーオブパールシルバー, マーカー アプライド, ローマ数字 アプライド, ゴールドカラー 1-39-22-09-11-44 (バックル)",original,528.0,0,1,1063,1,0.6286251743634542,2026-02-03T02:12:10.422531Z,23166,4.117,0/6,consistent_non_hate,2026-02-03T02:12:10.422548Z
真珠母貝銀、付着マーカー、付着ローマ数字、ゴールド調1-39-22-09-11-44（バックル）,BT_DeepL_EN,528.0,0,1,1063,1,0.6286251743634542,2026-02-03T02:12:10.422531Z,23166,4.117,0/6,consistent_non_hate,2026-02-03T02:12:10.422548Z
真珠母貝銀、...付着マー...カー、付着ローマ数字、ゴールド、調？1-39-22-09-11-44（バ。ックル）,BT_DeepL_EN_AEDA,528.0,0,1,1063,1,0.6286251743634542,2026-02-03T02:12:10.422531Z,23166,4.117,0/6,consistent_non_hate,2026-02-03T02:12:10.422548Z
"マザーオブパ。ールシルバー？？,？ マ、ーカー 、ア。プライ·...ド, ロー！マ数字。 アプライド, ゴールドカラー 1-39-22-09-11-44 (バッ？クル)",AEDA_Only,528.0,0,1,1063,1,0.6286251743634542,2026-02-03T02:12:10.422531Z,23166,4.117,0/6,consistent_non_hate,2026-02-03T02:12:10.422548Z
キリスト教 宗派 数 アダム派は終わった？ 22 April 2018 - Good Shepherd Sunday (Vocation Sunday),original,529.0,0,1,4652,1,0.6250601013501486,2026-02-19T03:19:27.585130Z,23172,2.752,0/6,consistent_non_hate,2026-02-19T03:19:27.585149Z
キリスト教派：その数は？ アダム教団は終わったのか？2018年4月22日 - 善き羊飼いの主日（召命の日）,BT_DeepL_EN,529.0,0,1,4652,1,0.6250601013501486,2026-02-19T03:19:27.585130Z,23172,2.752,0/6,consistent_non_hate,2026-02-19T03:19:27.585149Z
キリスト...教派：その数は。？ アダム教団は終...わったのか？2018年4月22日 - 善き羊...飼いの主日...（召命の日！）,BT_DeepL_EN_AEDA,529.0,0,1,4652,1,0.6250601013501486,2026-02-19T03:19:27.585130Z,23172,2.752,0/6,consistent_non_hate,2026-02-19T03:19:27.585149Z
キリスト。教· 宗派 数 アダム派は終！...わった？ 22！ A·pril 2018 ...- Good ？Shepherd Sunday (、Vocation Sun！day),AEDA_Only,529.0,0,1,4652,1,0.6250601013501486,2026-02-19T03:19:27.585130Z,23172,2.752,0/6,consistent_non_hate,2026-02-19T03:19:27.585149Z
"クレイトン L. チャン医師による説教前の聖書の朗読： 創世記第6章5-8節。 ベンジャミン　キンケイド　グリフィス氏による説教前の独唱： “If You Linger Too Long” (by Dr. John R. Rice, 1985-1980).",original,530.0,0,1,989,1,0.6044519444306692,2026-02-03T01:35:14.278152Z,23184,22.98,0/6,consistent_non_hate,2026-02-03T01:35:14.278169Z
クレイトン・L・チャン博士による説教前の聖書朗読：創世記 6:5-8。ベンジャミン・キンケイド・グリフィス氏による説教前の独唱：「If You Linger Too Long」（ジョン・R・ライス博士、1985-1980）。,BT_DeepL_EN,530.0,0,1,989,1,0.6044519444306692,2026-02-03T01:35:14.278152Z,23184,22.98,0/6,consistent_non_hate,2026-02-03T01:35:14.278169Z
クレイ！トン・L・チャン博士によ？る説？教...前の聖書朗読：創世記 6:5-8。ベン？ジャミン？・キンケイド・グリフィス氏に！よ、る説、教前の独唱：「I！f You Linger ...Too L·！ong」（ジ。ョン......・R・ライス博士、、198·！5。-1980）。,BT_DeepL_EN_AEDA,530.0,0,1,989,1,0.6044519444306692,2026-02-03T01:35:14.278152Z,23184,22.98,0/6,consistent_non_hate,2026-02-03T01:35:14.278169Z
"クレイトン L. チャン医師による説教前の聖書の朗読： 創？世記第6章5-8節·。！ ベンジャミン　キンケイド　グ？リフィス氏による説教前の独唱： “I·f You Linger！ To。o Long、” (！by 、Dr. John R. Rice..., ...198！5-·...1980).",AEDA_Only,530.0,0,1,989,1,0.6044519444306692,2026-02-03T01:35:14.278152Z,23184,22.98,0/6,consistent_non_hate,2026-02-03T01:35:14.278169Z
洗礼とは - goo Wikipedia (ウィキペディア) 「受洗」のＱ＆Ａ 受洗まえの信仰試問会って? 受洗手続等お尋ねします,original,531.0,0,1,1893,1,0.6283859411875407,2026-02-12T04:33:42.079383Z,23197,4.176,0/6,consistent_non_hate,2026-02-12T04:33:42.079398Z
洗礼とは何ですか？ - goo Wikipedia (Wikipedia)洗礼に関するQ&A洗礼前の信仰審査とは何ですか？洗礼の手順などについて質問があります。,BT_DeepL_EN,531.0,0,1,1893,1,0.6283859411875407,2026-02-12T04:33:42.079383Z,23197,4.176,0/6,consistent_non_hate,2026-02-12T04:33:42.079398Z
洗礼とは何ですか？ ！- goo Wi...k。i。pedia (Wikipedia)洗礼に関するQ&、A洗礼前の信仰審査とは！何で！すか？洗礼の。手順などについて！質問？があります。,BT_DeepL_EN_AEDA,531.0,0,1,1893,1,0.6283859411875407,2026-02-12T04:33:42.079383Z,23197,4.176,0/6,consistent_non_hate,2026-02-12T04:33:42.079398Z
洗礼とは - goo Wikipedi...a (ウィキペデ。ィア) 「受洗」、の、Ｑ＆！Ａ 受洗まえの！信仰試問会って? 受、洗手続等お尋ねします,AEDA_Only,531.0,0,1,1893,1,0.6283859411875407,2026-02-12T04:33:42.079383Z,23197,4.176,0/6,consistent_non_hate,2026-02-12T04:33:42.079398Z
5月 | 2011 | 【VR360教会】聖書に基づくスピリチャリティ研究と福音伝道の道（リバイバリスト杉本譲治の証）,original,532.0,0,1,940,1,0.6172880629698435,2026-02-03T00:50:16.822571Z,23228,3.629,0/6,consistent_non_hate,2026-02-03T00:50:16.822588Z
2011年5月 | [VR360教会] 聖書に基づく霊性研究と伝道の道（リバイバリスト杉本譲二の証言）,BT_DeepL_EN,532.0,0,1,940,1,0.6172880629698435,2026-02-03T00:50:16.822571Z,23228,3.629,0/6,consistent_non_hate,2026-02-03T00:50:16.822588Z
...、2011年5月 | ？？·[VR36、0教会] 聖書に基づく霊性研究と伝道の道（リバイバリスト杉本譲二の証言）、,BT_DeepL_EN_AEDA,532.0,0,1,940,1,0.6172880629698435,2026-02-03T00:50:16.822571Z,23228,3.629,0/6,consistent_non_hate,2026-02-03T00:50:16.822588Z
5·月！ |、 2011。 | 【VR360教。！会】聖書！に基づくスピリ·チ、ャリティ研究と福音伝道の道（リ、バイバリスト杉本譲治の証）,AEDA_Only,532.0,0,1,940,1,0.6172880629698435,2026-02-03T00:50:16.822571Z,23228,3.629,0/6,consistent_non_hate,2026-02-03T00:50:16.822588Z
カトリック本郷教会 > お知らせ > 岡田前大司教メッセージ > イエスの福音への招き 「狭き門」,original,533.0,0,1,993,1,0.5704663395881653,2026-02-03T01:37:43.189679Z,23238,4.327,0/6,consistent_non_hate,2026-02-03T01:37:43.189692Z
カトリック本郷教会 > お知らせ > 岡田前大司教からのメッセージ > 福音への招き：イエスの「狭い門」,BT_DeepL_EN,533.0,0,1,993,1,0.5704663395881653,2026-02-03T01:37:43.189679Z,23238,4.327,0/6,consistent_non_hate,2026-02-03T01:37:43.189692Z
カトリック本郷教会 > お知らせ 、>、... 岡！田？前大司教からのメッ·セージ >！ 福音へ...の招き：イエスの「狭い門」,BT_DeepL_EN_AEDA,533.0,0,1,993,1,0.5704663395881653,2026-02-03T01:37:43.189679Z,23238,4.327,0/6,consistent_non_hate,2026-02-03T01:37:43.189692Z
カト！リック本郷教会· ！？> お知らせ > 岡田前大...司教メッセージ > イエスの福音への招！き 「狭き門」,AEDA_Only,533.0,0,1,993,1,0.5704663395881653,2026-02-03T01:37:43.189679Z,23238,4.327,0/6,consistent_non_hate,2026-02-03T01:37:43.189692Z
キリスト教映画「邪魔しないで」天国に入ることを阻むのは誰か　完全な映画のHD2018　日本語吹き替え | 神の国降臨の福音 クリスチャン映画「邪魔しないで」抜粋シーン（５）神様に逆らうパリサイ人の真実を明かす クリスチャン映画「邪魔しないで」抜粋シーン（４）主を十字架に釘付けにしたパリサイ人が再び現われました クリスチャン映画「邪魔しないで」抜粋シーン（２） イエス・キリストの再臨の福音を受け入れることは背教になるのでしょうか？ 福音映画 1305,original,534.0,0,1,2661,1,0.5767842133839926,2026-02-14T10:09:40.092806Z,23280,6.946,0/6,consistent_non_hate,2026-02-14T10:09:40.092822Z
キリスト教映画「邪魔しないで」天国への入りを妨げる者は誰か？フルムービーHD 2018 日本語吹替版｜来るべき王国の福音キリスト教映画「邪魔しないで」抜粋シーン(5) 神に逆らうファリサイ派の真実を暴くキリスト教映画「干渉しないで」抜粋シーン (4) 主を十字架に釘付けにしたファリサイ派が再び現れた キリスト教映画「干渉するな」抜粋シーン(2) イエス・キリストの再臨の福音を受け入れることは背教か？ 福音映画1305,BT_DeepL_EN,534.0,0,1,2661,1,0.5767842133839926,2026-02-14T10:09:40.092806Z,23280,6.946,0/6,consistent_non_hate,2026-02-14T10:09:40.092822Z
キリスト教映画「邪魔？しないで...」天国への入りを妨！？げ！る者は·誰か？？？フルム·...？ービーH！D 2018 日本。語吹替...版｜？来、るべき王·国の福音キリスト教映！画「...邪魔·しないで」抜粋シーン(5) 神に逆らうファ...リ！サイ派の真実を暴くキリスト...教映画「干渉しないで」抜粋シーン (4) 主。を十...？字架に釘付けに...し、たファリサイ...派が再び現...れた ？キリスト教映画？「干渉...す！るな」抜粋シーン(...2)、... イエス・キリストの再、臨の福音を受け入れ...ることは背教か？ 福音映画1305,BT_DeepL_EN_AEDA,534.0,0,1,2661,1,0.5767842133839926,2026-02-14T10:09:40.092806Z,23280,6.946,0/6,consistent_non_hate,2026-02-14T10:09:40.092822Z
キリスト教映画「！邪魔しない、で」天国に入ることを阻むのは誰か。　...完全な映画のHD2、...018　？日本語吹き替え ？| 。神の国降臨の福音 クリスチャン映画「邪魔しないで」？抜粋シーン（５）神様に逆らうパリ、サイ人の真！·実を明かす クリ、スチャン映画「邪！魔しないで」抜粋シーン。（４）主を...十字架に釘付けにしたパリサイ人が再。び現わ...れました クリスチャ...ン映画「邪魔しないで」抜粋シーン（２） イエス・キリストの再臨の福音·を受·け入れることは背。教、になるのでし！。ょうか？ 福音映画 130、5。,AEDA_Only,534.0,0,1,2661,1,0.5767842133839926,2026-02-14T10:09:40.092806Z,23280,6.946,0/6,consistent_non_hate,2026-02-14T10:09:40.092822Z
こんにちは，わたしは松村邦明です。 | モルモン | D4SK こんにちは，わたしは松村邦明です。 わたしはモルモンです。わたしは落語が大好きです。 中学校で英語を教えています。 毎週日曜日、教会に行っています。 高校3年生の時に、街頭で2人の外国人宣教師に会い、それがきっかけで教会について学ぶようになりました。 イエス・キリストの福音に忠実にあろうと努めています。 教会では、さらによい夫や父親になるためのことを学びます。,original,535.0,0,1,4598,1,0.6161844432353973,2026-02-19T03:12:53.238365Z,23300,5.317,0/6,consistent_non_hate,2026-02-19T03:12:53.238392Z
こんにちは、私は松村邦明です。 | モルモン教徒 | D4SKこんにちは、松村邦明です。私はモルモン教徒です。落語が大好きです。中学校で英語を教えています。毎週日曜日、教会に行きます。高校3年生のとき、路上で二人の外国人宣教師に出会い、それがきっかけで教会を知りました。イエス・キリストの福音に忠実でありたいと努めています。教会では、より良い夫であり父親になる方法を学んでいます。,BT_DeepL_EN,535.0,0,1,4598,1,0.6161844432353973,2026-02-19T03:12:53.238365Z,23300,5.317,0/6,consistent_non_hate,2026-02-19T03:12:53.238392Z
こん。·にちは、私は松村邦明です。 |、 モルモン教徒 | D？4SKこんにちは...、松村邦！明です！。私はモルモン教徒です、。落語が大好·、きです、。中学校で英語を教えて。いま·す。毎週日·曜日、教会に行きます？。高校3年生のとき、路上で二人の外国人宣教...師に出会い、それがきっか·！けで教会を知りました。イエス・キリストの福音に忠実でありた...いと努めてい。ま？す！。·教...会では、より良い夫であり父親になる方法！を学ん·でいます。,BT_DeepL_EN_AEDA,535.0,0,1,4598,1,0.6161844432353973,2026-02-19T03:12:53.238365Z,23300,5.317,0/6,consistent_non_hate,2026-02-19T03:12:53.238392Z
こんにち？は...，わ！た？！しは松村邦明です。 | モルモン 、| 。D4S...？K こんにち！は，わたしは松村邦明です。 わたしはモルモンです。わたしは落語が大好きで·す。 中学校で英語を教えています。 毎週日...曜日？、教会に...行っています。 高校！3！年生の時に、！。。街頭で2人の外国人宣教師。に会い、それがきっかけで教会について学ぶようになりました。 イエス・キリス...トの福音に忠！実に。あろうと努めています。... 教会では、さらによ。い夫や父·親になるため？のことを学びます。,AEDA_Only,535.0,0,1,4598,1,0.6161844432353973,2026-02-19T03:12:53.238365Z,23300,5.317,0/6,consistent_non_hate,2026-02-19T03:12:53.238392Z
グレゴリウス3世 (ローマ教皇) - Wikipedia 出身はシリアで、教皇就任前は司祭を務めた。731年2月11日にグレゴリウス2世が死去したため、3月18日に民衆から歓呼されて選出されて教皇になったと伝わる。 「https://ja.wikipedia.org/w/index.php?title=グレゴリウス3世_(ローマ教皇)&oldid=69716323」から取得 最終更新 2018年8月26日 (日) 08:12 （日時は個人設定で未設定ならばUTC）。,original,536.0,0,1,2681,1,0.5976171692212423,2026-02-14T10:19:25.179031Z,23302,4.127,0/6,consistent_non_hate,2026-02-14T10:19:25.179051Z
教皇グレゴリウス3世 - Wikipedia シリア生まれ。教皇就任前は司祭を務めた。731年2月11日に教皇グレゴリウス2世が死去した後、3月18日に民衆の歓声の中、教皇に選出された。 https://ja.wikipedia.org/w/index.php?title=グレゴリウス3世_(ローマ教皇)&oldid=69716323」より取得 最終更新 2018年8月26日 (日) 08:12 (UTC)。,BT_DeepL_EN,536.0,0,1,2681,1,0.5976171692212423,2026-02-14T10:19:25.179031Z,23302,4.127,0/6,consistent_non_hate,2026-02-14T10:19:25.179051Z
教皇グレゴリウス3世 - Wikip！edia シリア生ま？れ...、。！教皇就任前は司。祭を務めた。731、年2月1？1日に教皇グレゴリウ、。ス。、·2世。が死去した後、3月18日に民衆の歓声の中、教？皇に選出され？た。...。 ht...t。ps://ja.w、i。kipedia.org/w/index！.php··?...titl！e=グレゴリ·ウス3世_(ローマ教。皇)&oldid=·69716323」より取得 最終更新 2018年8月26日 ·(日) 08:12 (UTC)。。,BT_DeepL_EN_AEDA,536.0,0,1,2681,1,0.5976171692212423,2026-02-14T10:19:25.179031Z,23302,4.127,0/6,consistent_non_hate,2026-02-14T10:19:25.179051Z
グレゴ。リウ...ス3、！？世 (ロ·ーマ教皇) - Wikip。！edia ？出身はシ。...リアで、教皇就任前は司祭を務めた。731年。2月11日、にグレゴリウス2世が死去したため、3月18日に民衆から歓·呼...されて選出されて教皇になっ、た、と伝！わる。 「htt...ps://ja....wikipe·dia.org！/w！/index.php?title=グレゴリウス3世。_(ローマ教皇)。&oldid=69716323...」から...取得 最·、終更新 2！018年8...月...26日 (日)？ 08:1。2 （日時は個人設定で未設定ならばUTC）！。,AEDA_Only,536.0,0,1,2681,1,0.5976171692212423,2026-02-14T10:19:25.179031Z,23302,4.127,0/6,consistent_non_hate,2026-02-14T10:19:25.179051Z
Project Vega (サイト名とURL変更のお知らせ): キリスト教の誤りは正されなければならない ③ 地球上の人間の務めは、無条件に愛することを学び、エゴから解放されることだ。魂がどれだけ成長したかの印は、愛の力量だけで量られる。愛だけが我々を進化させるのであり、自らの内なる神へと近づけるのである。（マタイによる福音5章43～48節）（ヨハネによる福音15章12節）,original,537.0,0,1,1346,1,0.6153458456198374,2026-02-08T07:23:03.145678Z,23311,12.614,0/6,consistent_non_hate,2026-02-08T07:23:03.145692Z
